r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
4.33892388e+07 	 6.222277e+07 	 1.995089e+07 	 3.838544e-06 	 6.419388e+06 	 4.284077e+12 	 3.439434e+00 	 3.630041e+38 	 3.595288e+38 	 1.284994e+13 	 3.247056e+01 	 3.325830e-01
4.35518020e+07 	 6.248833e+07 	 1.991431e+07 	 3.793682e-06 	 6.395870e+06 	 4.221639e+12 	 3.456550e+00 	 3.629724e+38 	 3.595105e+38 	 1.266266e+13 	 3.221386e+01 	 3.325725e-01
4.37149742e+07 	 6.275432e+07 	 1.987783e+07 	 3.749387e-06 	 6.372457e+06 	 4.160161e+12 	 3.473758e+00 	 3.629408e+38 	 3.594922e+38 	 1.247826e+13 	 3.195954e+01 	 3.325619e-01
4.38787578e+07 	 6.302073e+07 	 1.984144e+07 	 3.705650e-06 	 6.349149e+06 	 4.099628e+12 	 3.491058e+00 	 3.629095e+38 	 3.594740e+38 	 1.229670e+13 	 3.170757e+01 	 3.325512e-01
4.40431550e+07 	 6.328757e+07 	 1.980515e+07 	 3.662465e-06 	 6.325945e+06 	 4.040025e+12 	 3.508451e+00 	 3.628782e+38 	 3.594560e+38 	 1.211792e+13 	 3.145794e+01 	 3.325403e-01
4.42081682e+07 	 6.355483e+07 	 1.976896e+07 	 3.619824e-06 	 6.302846e+06 	 3.981337e+12 	 3.525935e+00 	 3.628472e+38 	 3.594380e+38 	 1.194189e+13 	 3.121061e+01 	 3.325293e-01
4.43737996e+07 	 6.382250e+07 	 1.973286e+07 	 3.577719e-06 	 6.279849e+06 	 3.923548e+12 	 3.543510e+00 	 3.628163e+38 	 3.594202e+38 	 1.176855e+13 	 3.096557e+01 	 3.325182e-01
4.45400515e+07 	 6.409058e+07 	 1.969686e+07 	 3.536144e-06 	 6.256956e+06 	 3.866645e+12 	 3.561177e+00 	 3.627856e+38 	 3.594024e+38 	 1.159788e+13 	 3.072279e+01 	 3.325070e-01
4.47069264e+07 	 6.435907e+07 	 1.966095e+07 	 3.495092e-06 	 6.234164e+06 	 3.810612e+12 	 3.578935e+00 	 3.627550e+38 	 3.593848e+38 	 1.142981e+13 	 3.048224e+01 	 3.324956e-01
4.48744264e+07 	 6.462796e+07 	 1.962514e+07 	 3.454555e-06 	 6.211474e+06 	 3.755437e+12 	 3.596785e+00 	 3.627246e+38 	 3.593673e+38 	 1.126432e+13 	 3.024391e+01 	 3.324841e-01
4.50425540e+07 	 6.489724e+07 	 1.958942e+07 	 3.414527e-06 	 6.188886e+06 	 3.701106e+12 	 3.614725e+00 	 3.626943e+38 	 3.593499e+38 	 1.110135e+13 	 3.000778e+01 	 3.324724e-01
4.52113116e+07 	 6.516692e+07 	 1.955380e+07 	 3.375000e-06 	 6.166398e+06 	 3.647604e+12 	 3.632756e+00 	 3.626642e+38 	 3.593326e+38 	 1.094088e+13 	 2.977381e+01 	 3.324606e-01
4.53807014e+07 	 6.543699e+07 	 1.951827e+07 	 3.335968e-06 	 6.144010e+06 	 3.594919e+12 	 3.650878e+00 	 3.626343e+38 	 3.593154e+38 	 1.078285e+13 	 2.954199e+01 	 3.324487e-01
4.55507258e+07 	 6.570745e+07 	 1.948284e+07 	 3.297425e-06 	 6.121722e+06 	 3.543037e+12 	 3.669090e+00 	 3.626045e+38 	 3.592983e+38 	 1.062723e+13 	 2.931229e+01 	 3.324366e-01
4.57213873e+07 	 6.597828e+07 	 1.944750e+07 	 3.259364e-06 	 6.099533e+06 	 3.491946e+12 	 3.687393e+00 	 3.625749e+38 	 3.592813e+38 	 1.047399e+13 	 2.908470e+01 	 3.324244e-01
4.58926881e+07 	 6.624949e+07 	 1.941225e+07 	 3.221779e-06 	 6.077442e+06 	 3.441633e+12 	 3.705786e+00 	 3.625454e+38 	 3.592645e+38 	 1.032308e+13 	 2.885919e+01 	 3.324120e-01
4.60646308e+07 	 6.652108e+07 	 1.937710e+07 	 3.184662e-06 	 6.055450e+06 	 3.392085e+12 	 3.724268e+00 	 3.625161e+38 	 3.592477e+38 	 1.017446e+13 	 2.863575e+01 	 3.323995e-01
4.62372176e+07 	 6.679303e+07 	 1.934203e+07 	 3.148009e-06 	 6.033556e+06 	 3.343291e+12 	 3.742841e+00 	 3.624869e+38 	 3.592310e+38 	 1.002811e+13 	 2.841434e+01 	 3.323869e-01
4.64104511e+07 	 6.706534e+07 	 1.930706e+07 	 3.111812e-06 	 6.011758e+06 	 3.295238e+12 	 3.761502e+00 	 3.624579e+38 	 3.592145e+38 	 9.883974e+12 	 2.819496e+01 	 3.323741e-01
4.65843336e+07 	 6.733802e+07 	 1.927218e+07 	 3.076066e-06 	 5.990057e+06 	 3.247914e+12 	 3.780254e+00 	 3.624290e+38 	 3.591980e+38 	 9.742030e+12 	 2.797757e+01 	 3.323611e-01
4.67588676e+07 	 6.761105e+07 	 1.923740e+07 	 3.040765e-06 	 5.968453e+06 	 3.201309e+12 	 3.799094e+00 	 3.624003e+38 	 3.591817e+38 	 9.602238e+12 	 2.776216e+01 	 3.323480e-01
4.69340555e+07 	 6.788443e+07 	 1.920270e+07 	 3.005902e-06 	 5.946944e+06 	 3.155410e+12 	 3.818024e+00 	 3.623718e+38 	 3.591654e+38 	 9.464566e+12 	 2.754872e+01 	 3.323348e-01
4.71098998e+07 	 6.815816e+07 	 1.916810e+07 	 2.971473e-06 	 5.925530e+06 	 3.110205e+12 	 3.837043e+00 	 3.623434e+38 	 3.591493e+38 	 9.328979e+12 	 2.733721e+01 	 3.323214e-01
4.72864029e+07 	 6.843222e+07 	 1.913359e+07 	 2.937470e-06 	 5.904211e+06 	 3.065685e+12 	 3.856150e+00 	 3.623151e+38 	 3.591333e+38 	 9.195443e+12 	 2.712762e+01 	 3.323078e-01
4.74635673e+07 	 6.870663e+07 	 1.909916e+07 	 2.903889e-06 	 5.882986e+06 	 3.021839e+12 	 3.875346e+00 	 3.622870e+38 	 3.591173e+38 	 9.063927e+12 	 2.691993e+01 	 3.322941e-01
4.76413954e+07 	 6.898137e+07 	 1.906483e+07 	 2.870725e-06 	 5.861854e+06 	 2.978654e+12 	 3.894630e+00 	 3.622591e+38 	 3.591015e+38 	 8.934398e+12 	 2.671413e+01 	 3.322802e-01
4.78198898e+07 	 6.925644e+07 	 1.903059e+07 	 2.837970e-06 	 5.840816e+06 	 2.936122e+12 	 3.914002e+00 	 3.622313e+38 	 3.590858e+38 	 8.806825e+12 	 2.651018e+01 	 3.322662e-01
4.79990530e+07 	 6.953183e+07 	 1.899644e+07 	 2.805621e-06 	 5.819871e+06 	 2.894232e+12 	 3.933462e+00 	 3.622036e+38 	 3.590701e+38 	 8.681177e+12 	 2.630808e+01 	 3.322520e-01
4.81788874e+07 	 6.980754e+07 	 1.896237e+07 	 2.773672e-06 	 5.799018e+06 	 2.852973e+12 	 3.953011e+00 	 3.621761e+38 	 3.590546e+38 	 8.557422e+12 	 2.610781e+01 	 3.322377e-01
4.83593956e+07 	 7.008357e+07 	 1.892840e+07 	 2.742117e-06 	 5.778257e+06 	 2.812335e+12 	 3.972646e+00 	 3.621487e+38 	 3.590392e+38 	 8.435532e+12 	 2.590934e+01 	 3.322232e-01
4.85405801e+07 	 7.035991e+07 	 1.889451e+07 	 2.710951e-06 	 5.757587e+06 	 2.772309e+12 	 3.992369e+00 	 3.621215e+38 	 3.590238e+38 	 8.315476e+12 	 2.571266e+01 	 3.322085e-01
4.87224434e+07 	 7.063656e+07 	 1.886072e+07 	 2.680169e-06 	 5.737009e+06 	 2.732885e+12 	 4.012180e+00 	 3.620945e+38 	 3.590086e+38 	 8.197226e+12 	 2.551775e+01 	 3.321936e-01
4.89049881e+07 	 7.091350e+07 	 1.882701e+07 	 2.649766e-06 	 5.716520e+06 	 2.694054e+12 	 4.032077e+00 	 3.620675e+38 	 3.589935e+38 	 8.080753e+12 	 2.532459e+01 	 3.321786e-01
4.90882167e+07 	 7.119075e+07 	 1.879339e+07 	 2.619738e-06 	 5.696122e+06 	 2.655806e+12 	 4.052062e+00 	 3.620408e+38 	 3.589785e+38 	 7.966029e+12 	 2.513317e+01 	 3.321634e-01
4.92721318e+07 	 7.146829e+07 	 1.875986e+07 	 2.590078e-06 	 5.675813e+06 	 2.618131e+12 	 4.072133e+00 	 3.620141e+38 	 3.589635e+38 	 7.853026e+12 	 2.494347e+01 	 3.321481e-01
4.94567360e+07 	 7.174611e+07 	 1.872641e+07 	 2.560783e-06 	 5.655593e+06 	 2.581022e+12 	 4.092290e+00 	 3.619876e+38 	 3.589487e+38 	 7.741718e+12 	 2.475546e+01 	 3.321326e-01
4.96420318e+07 	 7.202422e+07 	 1.869305e+07 	 2.531847e-06 	 5.635462e+06 	 2.544468e+12 	 4.112534e+00 	 3.619613e+38 	 3.589339e+38 	 7.632077e+12 	 2.456914e+01 	 3.321169e-01
4.98280218e+07 	 7.230261e+07 	 1.865978e+07 	 2.503266e-06 	 5.615419e+06 	 2.508462e+12 	 4.132864e+00 	 3.619351e+38 	 3.589193e+38 	 7.524078e+12 	 2.438449e+01 	 3.321010e-01
5.00147087e+07 	 7.258128e+07 	 1.862660e+07 	 2.475035e-06 	 5.595464e+06 	 2.472994e+12 	 4.153279e+00 	 3.619090e+38 	 3.589048e+38 	 7.417694e+12 	 2.420149e+01 	 3.320849e-01
5.02020950e+07 	 7.286021e+07 	 1.859350e+07 	 2.447150e-06 	 5.575596e+06 	 2.438056e+12 	 4.173781e+00 	 3.618831e+38 	 3.588903e+38 	 7.312900e+12 	 2.402012e+01 	 3.320687e-01
5.03901834e+07 	 7.313941e+07 	 1.856049e+07 	 2.419606e-06 	 5.555815e+06 	 2.403640e+12 	 4.194368e+00 	 3.618573e+38 	 3.588760e+38 	 7.209671e+12 	 2.384037e+01 	 3.320523e-01
5.05789765e+07 	 7.341887e+07 	 1.852756e+07 	 2.392398e-06 	 5.536120e+06 	 2.369738e+12 	 4.215040e+00 	 3.618317e+38 	 3.588617e+38 	 7.107983e+12 	 2.366222e+01 	 3.320357e-01
5.07684769e+07 	 7.369859e+07 	 1.849472e+07 	 2.365522e-06 	 5.516511e+06 	 2.336341e+12 	 4.235797e+00 	 3.618062e+38 	 3.588475e+38 	 7.007810e+12 	 2.348565e+01 	 3.320189e-01
5.09586873e+07 	 7.397856e+07 	 1.846196e+07 	 2.338974e-06 	 5.496988e+06 	 2.303442e+12 	 4.256639e+00 	 3.617808e+38 	 3.588335e+38 	 6.909131e+12 	 2.331065e+01 	 3.320020e-01
5.11496104e+07 	 7.425877e+07 	 1.842929e+07 	 2.312750e-06 	 5.477550e+06 	 2.271033e+12 	 4.277566e+00 	 3.617556e+38 	 3.588195e+38 	 6.811920e+12 	 2.313721e+01 	 3.319848e-01
5.13412488e+07 	 7.453923e+07 	 1.839670e+07 	 2.286844e-06 	 5.458196e+06 	 2.239106e+12 	 4.298578e+00 	 3.617305e+38 	 3.588056e+38 	 6.716156e+12 	 2.296531e+01 	 3.319675e-01
5.15336051e+07 	 7.481993e+07 	 1.836420e+07 	 2.261254e-06 	 5.438927e+06 	 2.207653e+12 	 4.319674e+00 	 3.617055e+38 	 3.587919e+38 	 6.621815e+12 	 2.279492e+01 	 3.319500e-01
5.17266822e+07 	 7.510086e+07 	 1.833178e+07 	 2.235975e-06 	 5.419742e+06 	 2.176668e+12 	 4.340853e+00 	 3.616807e+38 	 3.587782e+38 	 6.528876e+12 	 2.262605e+01 	 3.319323e-01
5.19204826e+07 	 7.538202e+07 	 1.829945e+07 	 2.211003e-06 	 5.400639e+06 	 2.146142e+12 	 4.362117e+00 	 3.616560e+38 	 3.587646e+38 	 6.437315e+12 	 2.245867e+01 	 3.319144e-01
5.21150092e+07 	 7.566340e+07 	 1.826720e+07 	 2.186334e-06 	 5.381620e+06 	 2.116069e+12 	 4.383464e+00 	 3.616315e+38 	 3.587511e+38 	 6.347113e+12 	 2.229277e+01 	 3.318963e-01
5.23102645e+07 	 7.594501e+07 	 1.823503e+07 	 2.161964e-06 	 5.362684e+06 	 2.086442e+12 	 4.404895e+00 	 3.616071e+38 	 3.587376e+38 	 6.258247e+12 	 2.212833e+01 	 3.318780e-01
5.25062514e+07 	 7.622682e+07 	 1.820295e+07 	 2.137889e-06 	 5.343829e+06 	 2.057253e+12 	 4.426409e+00 	 3.615828e+38 	 3.587243e+38 	 6.170697e+12 	 2.196533e+01 	 3.318595e-01
5.27029726e+07 	 7.650885e+07 	 1.817095e+07 	 2.114105e-06 	 5.325057e+06 	 2.028497e+12 	 4.448007e+00 	 3.615587e+38 	 3.587111e+38 	 6.084443e+12 	 2.180378e+01 	 3.318408e-01
5.29004309e+07 	 7.679108e+07 	 1.813903e+07 	 2.090609e-06 	 5.306365e+06 	 2.000165e+12 	 4.469687e+00 	 3.615347e+38 	 3.586980e+38 	 5.999463e+12 	 2.164364e+01 	 3.318219e-01
5.30986289e+07 	 7.707352e+07 	 1.810719e+07 	 2.067397e-06 	 5.287755e+06 	 1.972252e+12 	 4.491449e+00 	 3.615108e+38 	 3.586849e+38 	 5.915739e+12 	 2.148491e+01 	 3.318028e-01
5.32975695e+07 	 7.735614e+07 	 1.807544e+07 	 2.044465e-06 	 5.269225e+06 	 1.944751e+12 	 4.513294e+00 	 3.614870e+38 	 3.586720e+38 	 5.833250e+12 	 2.132757e+01 	 3.317835e-01
5.34972555e+07 	 7.763897e+07 	 1.804376e+07 	 2.021809e-06 	 5.250775e+06 	 1.917655e+12 	 4.535221e+00 	 3.614634e+38 	 3.586591e+38 	 5.751978e+12 	 2.117162e+01 	 3.317640e-01
5.36976896e+07 	 7.792197e+07 	 1.801217e+07 	 1.999426e-06 	 5.232405e+06 	 1.890959e+12 	 4.557230e+00 	 3.614400e+38 	 3.586463e+38 	 5.671904e+12 	 2.101702e+01 	 3.317443e-01
5.38988747e+07 	 7.820516e+07 	 1.798066e+07 	 1.977313e-06 	 5.214114e+06 	 1.864656e+12 	 4.579321e+00 	 3.614166e+38 	 3.586336e+38 	 5.593009e+12 	 2.086378e+01 	 3.317244e-01
5.41008135e+07 	 7.848853e+07 	 1.794923e+07 	 1.955465e-06 	 5.195901e+06 	 1.838740e+12 	 4.601494e+00 	 3.613934e+38 	 3.586210e+38 	 5.515275e+12 	 2.071188e+01 	 3.317043e-01
5.43035089e+07 	 7.877207e+07 	 1.791788e+07 	 1.933880e-06 	 5.177768e+06 	 1.813205e+12 	 4.623748e+00 	 3.613703e+38 	 3.586085e+38 	 5.438683e+12 	 2.056130e+01 	 3.316840e-01
5.45069638e+07 	 7.905577e+07 	 1.788662e+07 	 1.912554e-06 	 5.159712e+06 	 1.788045e+12 	 4.646083e+00 	 3.613473e+38 	 3.585961e+38 	 5.363217e+12 	 2.041203e+01 	 3.316634e-01
5.47111809e+07 	 7.933964e+07 	 1.785543e+07 	 1.891484e-06 	 5.141734e+06 	 1.763254e+12 	 4.668498e+00 	 3.613245e+38 	 3.585838e+38 	 5.288859e+12 	 2.026406e+01 	 3.316426e-01
5.49161631e+07 	 7.962367e+07 	 1.782432e+07 	 1.870666e-06 	 5.123834e+06 	 1.738827e+12 	 4.690995e+00 	 3.613018e+38 	 3.585715e+38 	 5.215591e+12 	 2.011738e+01 	 3.316216e-01
5.51219133e+07 	 7.990786e+07 	 1.779329e+07 	 1.850097e-06 	 5.106010e+06 	 1.714758e+12 	 4.713572e+00 	 3.612792e+38 	 3.585594e+38 	 5.143397e+12 	 1.997198e+01 	 3.316004e-01
5.53284344e+07 	 8.019219e+07 	 1.776234e+07 	 1.829775e-06 	 5.088263e+06 	 1.691042e+12 	 4.736229e+00 	 3.612568e+38 	 3.585473e+38 	 5.072260e+12 	 1.982783e+01 	 3.315790e-01
5.55357293e+07 	 8.047666e+07 	 1.773147e+07 	 1.809695e-06 	 5.070592e+06 	 1.667673e+12 	 4.758966e+00 	 3.612344e+38 	 3.585353e+38 	 5.002164e+12 	 1.968493e+01 	 3.315574e-01
5.57438008e+07 	 8.076128e+07 	 1.770068e+07 	 1.789855e-06 	 5.052997e+06 	 1.644645e+12 	 4.781783e+00 	 3.612122e+38 	 3.585234e+38 	 4.933093e+12 	 1.954327e+01 	 3.315355e-01
5.59526519e+07 	 8.104603e+07 	 1.766997e+07 	 1.770252e-06 	 5.035477e+06 	 1.621953e+12 	 4.804679e+00 	 3.611902e+38 	 3.585116e+38 	 4.865031e+12 	 1.940284e+01 	 3.315134e-01
5.61622854e+07 	 8.133091e+07 	 1.763933e+07 	 1.750882e-06 	 5.018032e+06 	 1.599593e+12 	 4.827655e+00 	 3.611682e+38 	 3.584998e+38 	 4.797963e+12 	 1.926362e+01 	 3.314911e-01
5.63727044e+07 	 8.161592e+07 	 1.760878e+07 	 1.731743e-06 	 5.000662e+06 	 1.577560e+12 	 4.850709e+00 	 3.611464e+38 	 3.584882e+38 	 4.731873e+12 	 1.912559e+01 	 3.314685e-01
5.65839118e+07 	 8.190105e+07 	 1.757830e+07 	 1.712831e-06 	 4.983366e+06 	 1.555847e+12 	 4.873843e+00 	 3.611247e+38 	 3.584766e+38 	 4.666746e+12 	 1.898876e+01 	 3.314457e-01
5.67959104e+07 	 8.218629e+07 	 1.754790e+07 	 1.694144e-06 	 4.966144e+06 	 1.534450e+12 	 4.897055e+00 	 3.611031e+38 	 3.584651e+38 	 4.602568e+12 	 1.885311e+01 	 3.314227e-01
5.70087034e+07 	 8.247165e+07 	 1.751757e+07 	 1.675679e-06 	 4.948996e+06 	 1.513365e+12 	 4.920346e+00 	 3.610816e+38 	 3.584537e+38 	 4.539324e+12 	 1.871862e+01 	 3.313995e-01
5.72222935e+07 	 8.275711e+07 	 1.748733e+07 	 1.657434e-06 	 4.931920e+06 	 1.492587e+12 	 4.943715e+00 	 3.610603e+38 	 3.584424e+38 	 4.476999e+12 	 1.858528e+01 	 3.313760e-01
5.74366840e+07 	 8.304267e+07 	 1.745716e+07 	 1.639404e-06 	 4.914918e+06 	 1.472110e+12 	 4.967161e+00 	 3.610391e+38 	 3.584312e+38 	 4.415580e+12 	 1.845309e+01 	 3.313522e-01
5.76518777e+07 	 8.332834e+07 	 1.742707e+07 	 1.621588e-06 	 4.897987e+06 	 1.451930e+12 	 4.990685e+00 	 3.610180e+38 	 3.584200e+38 	 4.355053e+12 	 1.832203e+01 	 3.313283e-01
5.78678776e+07 	 8.361409e+07 	 1.739705e+07 	 1.603982e-06 	 4.881129e+06 	 1.432044e+12 	 5.014287e+00 	 3.609970e+38 	 3.584090e+38 	 4.295403e+12 	 1.819209e+01 	 3.313040e-01
5.80846868e+07 	 8.389993e+07 	 1.736711e+07 	 1.586585e-06 	 4.864343e+06 	 1.412445e+12 	 5.037966e+00 	 3.609762e+38 	 3.583980e+38 	 4.236618e+12 	 1.806327e+01 	 3.312796e-01
5.83023083e+07 	 8.418586e+07 	 1.733724e+07 	 1.569393e-06 	 4.847628e+06 	 1.393131e+12 	 5.061722e+00 	 3.609554e+38 	 3.583871e+38 	 4.178685e+12 	 1.793554e+01 	 3.312549e-01
5.85207451e+07 	 8.447187e+07 	 1.730746e+07 	 1.552404e-06 	 4.830983e+06 	 1.374096e+12 	 5.085555e+00 	 3.609348e+38 	 3.583762e+38 	 4.121590e+12 	 1.780890e+01 	 3.312299e-01
5.87400004e+07 	 8.475795e+07 	 1.727774e+07 	 1.535616e-06 	 4.814410e+06 	 1.355336e+12 	 5.109464e+00 	 3.609143e+38 	 3.583655e+38 	 4.065321e+12 	 1.768334e+01 	 3.312047e-01
5.89600771e+07 	 8.504410e+07 	 1.724810e+07 	 1.519025e-06 	 4.797907e+06 	 1.336847e+12 	 5.133449e+00 	 3.608939e+38 	 3.583548e+38 	 4.009864e+12 	 1.755885e+01 	 3.311793e-01
5.91809783e+07 	 8.533031e+07 	 1.721854e+07 	 1.502629e-06 	 4.781473e+06 	 1.318626e+12 	 5.157511e+00 	 3.608737e+38 	 3.583442e+38 	 3.955209e+12 	 1.743542e+01 	 3.311536e-01
5.94027072e+07 	 8.561659e+07 	 1.718905e+07 	 1.486425e-06 	 4.765109e+06 	 1.300667e+12 	 5.181648e+00 	 3.608535e+38 	 3.583337e+38 	 3.901342e+12 	 1.731303e+01 	 3.311276e-01
5.96252668e+07 	 8.590292e+07 	 1.715964e+07 	 1.470413e-06 	 4.748815e+06 	 1.282967e+12 	 5.205861e+00 	 3.608335e+38 	 3.583233e+38 	 3.848251e+12 	 1.719168e+01 	 3.311014e-01
5.98486603e+07 	 8.618930e+07 	 1.713030e+07 	 1.454588e-06 	 4.732589e+06 	 1.265522e+12 	 5.230149e+00 	 3.608135e+38 	 3.583130e+38 	 3.795925e+12 	 1.707136e+01 	 3.310749e-01
6.00728907e+07 	 8.647572e+07 	 1.710103e+07 	 1.438948e-06 	 4.716432e+06 	 1.248328e+12 	 5.254512e+00 	 3.607937e+38 	 3.583027e+38 	 3.744352e+12 	 1.695205e+01 	 3.310482e-01
6.02979613e+07 	 8.676219e+07 	 1.707184e+07 	 1.423492e-06 	 4.700343e+06 	 1.231381e+12 	 5.278950e+00 	 3.607740e+38 	 3.582925e+38 	 3.693521e+12 	 1.683375e+01 	 3.310211e-01
6.05238751e+07 	 8.704870e+07 	 1.704272e+07 	 1.408216e-06 	 4.684322e+06 	 1.214678e+12 	 5.303462e+00 	 3.607545e+38 	 3.582824e+38 	 3.643420e+12 	 1.671645e+01 	 3.309939e-01
6.07506353e+07 	 8.733524e+07 	 1.701367e+07 	 1.393119e-06 	 4.668368e+06 	 1.198214e+12 	 5.328049e+00 	 3.607350e+38 	 3.582723e+38 	 3.594038e+12 	 1.660014e+01 	 3.309663e-01
6.09782451e+07 	 8.762181e+07 	 1.698470e+07 	 1.378199e-06 	 4.652482e+06 	 1.181987e+12 	 5.352710e+00 	 3.607156e+38 	 3.582624e+38 	 3.545366e+12 	 1.648481e+01 	 3.309385e-01
6.12067077e+07 	 8.790840e+07 	 1.695580e+07 	 1.363452e-06 	 4.636663e+06 	 1.165993e+12 	 5.377445e+00 	 3.606964e+38 	 3.582525e+38 	 3.497390e+12 	 1.637045e+01 	 3.309105e-01
6.14360262e+07 	 8.819501e+07 	 1.692697e+07 	 1.348878e-06 	 4.620910e+06 	 1.150227e+12 	 5.402253e+00 	 3.606773e+38 	 3.582426e+38 	 3.450102e+12 	 1.625705e+01 	 3.308821e-01
6.16662039e+07 	 8.848163e+07 	 1.689821e+07 	 1.334473e-06 	 4.605223e+06 	 1.134688e+12 	 5.427134e+00 	 3.606583e+38 	 3.582329e+38 	 3.403491e+12 	 1.614459e+01 	 3.308535e-01
6.18972440e+07 	 8.876826e+07 	 1.686953e+07 	 1.320235e-06 	 4.589602e+06 	 1.119370e+12 	 5.452089e+00 	 3.606393e+38 	 3.582232e+38 	 3.357546e+12 	 1.603308e+01 	 3.308246e-01
6.21291498e+07 	 8.905490e+07 	 1.684092e+07 	 1.306164e-06 	 4.574046e+06 	 1.104271e+12 	 5.477116e+00 	 3.606205e+38 	 3.582136e+38 	 3.312258e+12 	 1.592251e+01 	 3.307954e-01
6.23619243e+07 	 8.934154e+07 	 1.681238e+07 	 1.292255e-06 	 4.558556e+06 	 1.089388e+12 	 5.502216e+00 	 3.606018e+38 	 3.582041e+38 	 3.267617e+12 	 1.581285e+01 	 3.307660e-01
6.25955710e+07 	 8.962818e+07 	 1.678391e+07 	 1.278508e-06 	 4.543131e+06 	 1.074718e+12 	 5.527389e+00 	 3.605833e+38 	 3.581947e+38 	 3.223613e+12 	 1.570412e+01 	 3.307362e-01
6.28300931e+07 	 8.991481e+07 	 1.675551e+07 	 1.264921e-06 	 4.527770e+06 	 1.060256e+12 	 5.552633e+00 	 3.605648e+38 	 3.581853e+38 	 3.180236e+12 	 1.559628e+01 	 3.307062e-01
6.30654939e+07 	 9.020142e+07 	 1.672718e+07 	 1.251490e-06 	 4.512473e+06 	 1.046001e+12 	 5.577949e+00 	 3.605464e+38 	 3.581760e+38 	 3.137477e+12 	 1.548935e+01 	 3.306759e-01
6.33017766e+07 	 9.048802e+07 	 1.669893e+07 	 1.238215e-06 	 4.497241e+06 	 1.031948e+12 	 5.603337e+00 	 3.605282e+38 	 3.581668e+38 	 3.095326e+12 	 1.538330e+01 	 3.306453e-01
6.35389446e+07 	 9.077459e+07 	 1.667074e+07 	 1.225094e-06 	 4.482072e+06 	 1.018095e+12 	 5.628796e+00 	 3.605100e+38 	 3.581576e+38 	 3.053775e+12 	 1.527814e+01 	 3.306144e-01
6.37770011e+07 	 9.106114e+07 	 1.664262e+07 	 1.212124e-06 	 4.466966e+06 	 1.004439e+12 	 5.654326e+00 	 3.604920e+38 	 3.581485e+38 	 3.012815e+12 	 1.517385e+01 	 3.305832e-01
6.40159496e+07 	 9.134766e+07 	 1.661458e+07 	 1.199304e-06 	 4.451924e+06 	 9.909774e+11 	 5.679927e+00 	 3.604740e+38 	 3.581395e+38 	 2.972436e+12 	 1.507042e+01 	 3.305517e-01
6.42557933e+07 	 9.163414e+07 	 1.658660e+07 	 1.186631e-06 	 4.436944e+06 	 9.777065e+11 	 5.705599e+00 	 3.604562e+38 	 3.581306e+38 	 2.932630e+12 	 1.496785e+01 	 3.305199e-01
6.44965356e+07 	 9.192059e+07 	 1.655869e+07 	 1.174105e-06 	 4.422026e+06 	 9.646237e+11 	 5.731340e+00 	 3.604385e+38 	 3.581217e+38 	 2.893388e+12 	 1.486612e+01 	 3.304879e-01
6.47381799e+07 	 9.220699e+07 	 1.653086e+07 	 1.161722e-06 	 4.407170e+06 	 9.517263e+11 	 5.757152e+00 	 3.604208e+38 	 3.581129e+38 	 2.854703e+12 	 1.476524e+01 	 3.304555e-01
6.49807295e+07 	 9.249334e+07 	 1.650309e+07 	 1.149482e-06 	 4.392376e+06 	 9.390114e+11 	 5.783034e+00 	 3.604033e+38 	 3.581042e+38 	 2.816565e+12 	 1.466518e+01 	 3.304228e-01
6.52241879e+07 	 9.277964e+07 	 1.647539e+07 	 1.137383e-06 	 4.377644e+06 	 9.264764e+11 	 5.808985e+00 	 3.603859e+38 	 3.580955e+38 	 2.778966e+12 	 1.456595e+01 	 3.303898e-01
6.54685584e+07 	 9.306588e+07 	 1.644776e+07 	 1.125422e-06 	 4.362973e+06 	 9.141186e+11 	 5.835005e+00 	 3.603686e+38 	 3.580869e+38 	 2.741899e+12 	 1.446754e+01 	 3.303566e-01
6.57138445e+07 	 9.335206e+07 	 1.642020e+07 	 1.113598e-06 	 4.348362e+06 	 9.019352e+11 	 5.861094e+00 	 3.603513e+38 	 3.580784e+38 	 2.705355e+12 	 1.436993e+01 	 3.303230e-01
6.59600496e+07 	 9.363817e+07 	 1.639270e+07 	 1.101910e-06 	 4.333812e+06 	 8.899238e+11 	 5.887252e+00 	 3.603342e+38 	 3.580699e+38 	 2.669327e+12 	 1.427313e+01 	 3.302890e-01
6.62071771e+07 	 9.392421e+07 	 1.636527e+07 	 1.090356e-06 	 4.319323e+06 	 8.780818e+11 	 5.913479e+00 	 3.603172e+38 	 3.580616e+38 	 2.633807e+12 	 1.417711e+01 	 3.302548e-01
6.64552305e+07 	 9.421018e+07 	 1.633792e+07 	 1.078933e-06 	 4.304893e+06 	 8.664066e+11 	 5.939774e+00 	 3.603003e+38 	 3.580532e+38 	 2.598788e+12 	 1.408189e+01 	 3.302203e-01
6.67042133e+07 	 9.449607e+07 	 1.631062e+07 	 1.067641e-06 	 4.290523e+06 	 8.548958e+11 	 5.966137e+00 	 3.602835e+38 	 3.580450e+38 	 2.564261e+12 	 1.398744e+01 	 3.301854e-01
