r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
2.75297487e+08 	 2.816411e+08 	 8.615756e+06 	 6.634355e-09 	 1.197170e+06 	 5.180752e+09 	 3.271966e+01 	 3.571125e+38 	 3.566362e+38 	 1.554152e+10 	 3.630692e-01 	 1.309130e-01
2.76625708e+08 	 2.817345e+08 	 8.604173e+06 	 6.568595e-09 	 1.193953e+06 	 5.125292e+09 	 3.277448e+01 	 3.571085e+38 	 3.566347e+38 	 1.537515e+10 	 3.612099e-01 	 1.304552e-01
2.77960336e+08 	 2.818275e+08 	 8.592612e+06 	 6.503498e-09 	 1.190747e+06 	 5.070454e+09 	 3.282931e+01 	 3.571044e+38 	 3.566333e+38 	 1.521064e+10 	 3.593606e-01 	 1.299983e-01
2.79301404e+08 	 2.819201e+08 	 8.581072e+06 	 6.439055e-09 	 1.187551e+06 	 5.016231e+09 	 3.288416e+01 	 3.571004e+38 	 3.566319e+38 	 1.504798e+10 	 3.575214e-01 	 1.295423e-01
2.80648941e+08 	 2.820123e+08 	 8.569553e+06 	 6.375261e-09 	 1.184365e+06 	 4.962615e+09 	 3.293902e+01 	 3.570964e+38 	 3.566305e+38 	 1.488714e+10 	 3.556920e-01 	 1.290873e-01
2.82002980e+08 	 2.821041e+08 	 8.558056e+06 	 6.312109e-09 	 1.181189e+06 	 4.909599e+09 	 3.299391e+01 	 3.570924e+38 	 3.566291e+38 	 1.472810e+10 	 3.538726e-01 	 1.286331e-01
2.83363552e+08 	 2.821955e+08 	 8.546580e+06 	 6.249592e-09 	 1.178023e+06 	 4.857176e+09 	 3.304882e+01 	 3.570884e+38 	 3.566277e+38 	 1.457084e+10 	 3.520630e-01 	 1.281798e-01
2.84730689e+08 	 2.822865e+08 	 8.535125e+06 	 6.187703e-09 	 1.174867e+06 	 4.805339e+09 	 3.310375e+01 	 3.570844e+38 	 3.566263e+38 	 1.441534e+10 	 3.502632e-01 	 1.277275e-01
2.86104421e+08 	 2.823772e+08 	 8.523691e+06 	 6.126436e-09 	 1.171722e+06 	 4.754080e+09 	 3.315870e+01 	 3.570805e+38 	 3.566249e+38 	 1.426157e+10 	 3.484731e-01 	 1.272760e-01
2.87484781e+08 	 2.824674e+08 	 8.512278e+06 	 6.065785e-09 	 1.168586e+06 	 4.703395e+09 	 3.321366e+01 	 3.570766e+38 	 3.566235e+38 	 1.410952e+10 	 3.466926e-01 	 1.268255e-01
2.88871801e+08 	 2.825573e+08 	 8.500887e+06 	 6.005744e-09 	 1.165461e+06 	 4.653274e+09 	 3.326865e+01 	 3.570726e+38 	 3.566221e+38 	 1.395917e+10 	 3.449217e-01 	 1.263759e-01
2.90265513e+08 	 2.826467e+08 	 8.489516e+06 	 5.946306e-09 	 1.162345e+06 	 4.603713e+09 	 3.332366e+01 	 3.570687e+38 	 3.566207e+38 	 1.381049e+10 	 3.431604e-01 	 1.259273e-01
2.91665949e+08 	 2.827359e+08 	 8.478145e+06 	 5.887462e-09 	 1.159233e+06 	 4.554610e+09 	 3.337879e+01 	 3.570649e+38 	 3.566194e+38 	 1.366319e+10 	 3.414085e-01 	 1.254708e-01
2.93073141e+08 	 2.828246e+08 	 8.466815e+06 	 5.829211e-09 	 1.156137e+06 	 4.506143e+09 	 3.343384e+01 	 3.570611e+38 	 3.566180e+38 	 1.351780e+10 	 3.396661e-01 	 1.250236e-01
2.94487123e+08 	 2.829130e+08 	 8.455505e+06 	 5.771546e-09 	 1.153050e+06 	 4.458215e+09 	 3.348891e+01 	 3.570572e+38 	 3.566166e+38 	 1.337403e+10 	 3.379330e-01 	 1.245773e-01
2.95907927e+08 	 2.830009e+08 	 8.444217e+06 	 5.714458e-09 	 1.149974e+06 	 4.410820e+09 	 3.354401e+01 	 3.570534e+38 	 3.566152e+38 	 1.323185e+10 	 3.362093e-01 	 1.241320e-01
2.97335586e+08 	 2.830885e+08 	 8.432949e+06 	 5.657944e-09 	 1.146907e+06 	 4.363952e+09 	 3.359912e+01 	 3.570495e+38 	 3.566139e+38 	 1.309125e+10 	 3.344949e-01 	 1.236876e-01
2.98770133e+08 	 2.831757e+08 	 8.421701e+06 	 5.601997e-09 	 1.143849e+06 	 4.317605e+09 	 3.365426e+01 	 3.570457e+38 	 3.566125e+38 	 1.295222e+10 	 3.327896e-01 	 1.232442e-01
3.00211601e+08 	 2.832625e+08 	 8.410474e+06 	 5.546611e-09 	 1.140801e+06 	 4.271772e+09 	 3.370942e+01 	 3.570419e+38 	 3.566111e+38 	 1.281473e+10 	 3.310935e-01 	 1.228017e-01
3.01660023e+08 	 2.833489e+08 	 8.399268e+06 	 5.491780e-09 	 1.137763e+06 	 4.226447e+09 	 3.376460e+01 	 3.570381e+38 	 3.566097e+38 	 1.267876e+10 	 3.294066e-01 	 1.223601e-01
3.03115434e+08 	 2.834350e+08 	 8.388081e+06 	 5.437500e-09 	 1.134735e+06 	 4.181625e+09 	 3.381980e+01 	 3.570343e+38 	 3.566084e+38 	 1.254430e+10 	 3.277286e-01 	 1.219195e-01
3.04577867e+08 	 2.835207e+08 	 8.376915e+06 	 5.383763e-09 	 1.131716e+06 	 4.137300e+09 	 3.387502e+01 	 3.570306e+38 	 3.566070e+38 	 1.241133e+10 	 3.260597e-01 	 1.214799e-01
3.06047355e+08 	 2.836060e+08 	 8.365770e+06 	 5.330565e-09 	 1.128706e+06 	 4.093465e+09 	 3.393026e+01 	 3.570268e+38 	 3.566056e+38 	 1.227984e+10 	 3.243997e-01 	 1.210412e-01
3.07523933e+08 	 2.836910e+08 	 8.354644e+06 	 5.277900e-09 	 1.125706e+06 	 4.050115e+09 	 3.398553e+01 	 3.570231e+38 	 3.566043e+38 	 1.214979e+10 	 3.227486e-01 	 1.206035e-01
3.09007635e+08 	 2.837755e+08 	 8.343539e+06 	 5.225762e-09 	 1.122715e+06 	 4.007245e+09 	 3.404082e+01 	 3.570194e+38 	 3.566029e+38 	 1.202119e+10 	 3.211063e-01 	 1.201668e-01
3.10498496e+08 	 2.838598e+08 	 8.332453e+06 	 5.174147e-09 	 1.119734e+06 	 3.964849e+09 	 3.409613e+01 	 3.570157e+38 	 3.566015e+38 	 1.189401e+10 	 3.194729e-01 	 1.197311e-01
3.11996549e+08 	 2.839437e+08 	 8.321367e+06 	 5.123047e-09 	 1.116756e+06 	 3.922842e+09 	 3.415156e+01 	 3.570121e+38 	 3.566003e+38 	 1.176799e+10 	 3.178480e-01 	 1.192873e-01
3.13501830e+08 	 2.840272e+08 	 8.310320e+06 	 5.072460e-09 	 1.113793e+06 	 3.881374e+09 	 3.420691e+01 	 3.570084e+38 	 3.565990e+38 	 1.164360e+10 	 3.162320e-01 	 1.188530e-01
3.15014374e+08 	 2.841104e+08 	 8.299293e+06 	 5.022380e-09 	 1.110840e+06 	 3.840363e+09 	 3.426230e+01 	 3.570047e+38 	 3.565976e+38 	 1.152057e+10 	 3.146246e-01 	 1.184197e-01
3.16534215e+08 	 2.841932e+08 	 8.288286e+06 	 4.972801e-09 	 1.107895e+06 	 3.799805e+09 	 3.431770e+01 	 3.570011e+38 	 3.565963e+38 	 1.139890e+10 	 3.130257e-01 	 1.179874e-01
3.18061389e+08 	 2.842756e+08 	 8.277299e+06 	 4.923718e-09 	 1.104960e+06 	 3.759693e+09 	 3.437313e+01 	 3.569975e+38 	 3.565949e+38 	 1.127857e+10 	 3.114355e-01 	 1.175561e-01
3.19595931e+08 	 2.843577e+08 	 8.266331e+06 	 4.875126e-09 	 1.102033e+06 	 3.720023e+09 	 3.442858e+01 	 3.569938e+38 	 3.565936e+38 	 1.115957e+10 	 3.098536e-01 	 1.171257e-01
3.21137877e+08 	 2.844394e+08 	 8.255383e+06 	 4.827019e-09 	 1.099116e+06 	 3.680790e+09 	 3.448405e+01 	 3.569902e+38 	 3.565923e+38 	 1.104188e+10 	 3.082803e-01 	 1.166963e-01
3.22687262e+08 	 2.845208e+08 	 8.244455e+06 	 4.779395e-09 	 1.096208e+06 	 3.641988e+09 	 3.453954e+01 	 3.569866e+38 	 3.565909e+38 	 1.092548e+10 	 3.067153e-01 	 1.162679e-01
3.24244122e+08 	 2.846018e+08 	 8.233546e+06 	 4.732246e-09 	 1.093309e+06 	 3.603612e+09 	 3.459506e+01 	 3.569831e+38 	 3.565896e+38 	 1.081036e+10 	 3.051586e-01 	 1.158405e-01
3.25808494e+08 	 2.846825e+08 	 8.222656e+06 	 4.685568e-09 	 1.090419e+06 	 3.565659e+09 	 3.465061e+01 	 3.569795e+38 	 3.565883e+38 	 1.069650e+10 	 3.036103e-01 	 1.154141e-01
3.27380413e+08 	 2.847628e+08 	 8.211786e+06 	 4.639357e-09 	 1.087538e+06 	 3.528122e+09 	 3.470617e+01 	 3.569759e+38 	 3.565869e+38 	 1.058390e+10 	 3.020702e-01 	 1.149886e-01
3.28959916e+08 	 2.848428e+08 	 8.200934e+06 	 4.593608e-09 	 1.084665e+06 	 3.490996e+09 	 3.476176e+01 	 3.569724e+38 	 3.565856e+38 	 1.047253e+10 	 3.005383e-01 	 1.145642e-01
3.30547040e+08 	 2.849224e+08 	 8.190103e+06 	 4.548316e-09 	 1.081802e+06 	 3.454278e+09 	 3.481737e+01 	 3.569689e+38 	 3.565843e+38 	 1.036238e+10 	 2.990145e-01 	 1.141407e-01
3.32141821e+08 	 2.850017e+08 	 8.179290e+06 	 4.503476e-09 	 1.078947e+06 	 3.417963e+09 	 3.487301e+01 	 3.569654e+38 	 3.565830e+38 	 1.025344e+10 	 2.974989e-01 	 1.137183e-01
3.33744296e+08 	 2.850807e+08 	 8.168475e+06 	 4.459083e-09 	 1.076096e+06 	 3.381974e+09 	 3.492877e+01 	 3.569620e+38 	 3.565818e+38 	 1.014548e+10 	 2.959912e-01 	 1.132871e-01
3.35354503e+08 	 2.851594e+08 	 8.157699e+06 	 4.415135e-09 	 1.073259e+06 	 3.346446e+09 	 3.498446e+01 	 3.569585e+38 	 3.565805e+38 	 1.003890e+10 	 2.944916e-01 	 1.128662e-01
3.36972479e+08 	 2.852376e+08 	 8.146942e+06 	 4.371625e-09 	 1.070430e+06 	 3.311307e+09 	 3.504018e+01 	 3.569550e+38 	 3.565792e+38 	 9.933487e+09 	 2.929999e-01 	 1.124461e-01
3.38598261e+08 	 2.853156e+08 	 8.136205e+06 	 4.328549e-09 	 1.067610e+06 	 3.276552e+09 	 3.509592e+01 	 3.569516e+38 	 3.565779e+38 	 9.829227e+09 	 2.915162e-01 	 1.120271e-01
3.40231886e+08 	 2.853932e+08 	 8.125486e+06 	 4.285904e-09 	 1.064799e+06 	 3.242177e+09 	 3.515169e+01 	 3.569481e+38 	 3.565766e+38 	 9.726106e+09 	 2.900404e-01 	 1.116090e-01
3.41873394e+08 	 2.854704e+08 	 8.114785e+06 	 4.243683e-09 	 1.061997e+06 	 3.208177e+09 	 3.520748e+01 	 3.569447e+38 	 3.565753e+38 	 9.624111e+09 	 2.885723e-01 	 1.111920e-01
3.43522821e+08 	 2.855473e+08 	 8.104104e+06 	 4.201884e-09 	 1.059203e+06 	 3.174548e+09 	 3.526329e+01 	 3.569413e+38 	 3.565740e+38 	 9.523229e+09 	 2.871121e-01 	 1.107759e-01
3.45180206e+08 	 2.856239e+08 	 8.093441e+06 	 4.160502e-09 	 1.056417e+06 	 3.141285e+09 	 3.531913e+01 	 3.569379e+38 	 3.565727e+38 	 9.423447e+09 	 2.856596e-01 	 1.103608e-01
3.46845587e+08 	 2.857002e+08 	 8.082796e+06 	 4.119533e-09 	 1.053640e+06 	 3.108385e+09 	 3.537500e+01 	 3.569345e+38 	 3.565714e+38 	 9.324753e+09 	 2.842148e-01 	 1.099466e-01
3.48519003e+08 	 2.857762e+08 	 8.072170e+06 	 4.078972e-09 	 1.050872e+06 	 3.075844e+09 	 3.543089e+01 	 3.569311e+38 	 3.565701e+38 	 9.227133e+09 	 2.827776e-01 	 1.095335e-01
3.50200493e+08 	 2.858518e+08 	 8.061563e+06 	 4.038815e-09 	 1.048112e+06 	 3.043657e+09 	 3.548681e+01 	 3.569278e+38 	 3.565689e+38 	 9.130576e+09 	 2.813480e-01 	 1.091213e-01
3.51890096e+08 	 2.859270e+08 	 8.050974e+06 	 3.999059e-09 	 1.045360e+06 	 3.011819e+09 	 3.554275e+01 	 3.569244e+38 	 3.565676e+38 	 9.035069e+09 	 2.799260e-01 	 1.087101e-01
3.53587851e+08 	 2.860019e+08 	 8.040424e+06 	 3.959699e-09 	 1.042622e+06 	 2.980389e+09 	 3.559862e+01 	 3.569210e+38 	 3.565662e+38 	 8.940783e+09 	 2.785116e-01 	 1.083096e-01
3.55293796e+08 	 2.860766e+08 	 8.029872e+06 	 3.920731e-09 	 1.039888e+06 	 2.949243e+09 	 3.565461e+01 	 3.569177e+38 	 3.565649e+38 	 8.847350e+09 	 2.771046e-01 	 1.079009e-01
3.57007972e+08 	 2.861509e+08 	 8.019339e+06 	 3.882151e-09 	 1.037161e+06 	 2.918435e+09 	 3.571063e+01 	 3.569143e+38 	 3.565637e+38 	 8.754932e+09 	 2.757050e-01 	 1.074933e-01
3.58730419e+08 	 2.862249e+08 	 8.008824e+06 	 3.843956e-09 	 1.034443e+06 	 2.887962e+09 	 3.576667e+01 	 3.569110e+38 	 3.565624e+38 	 8.663517e+09 	 2.743129e-01 	 1.070867e-01
3.60461175e+08 	 2.862985e+08 	 7.998328e+06 	 3.806140e-09 	 1.031733e+06 	 2.857820e+09 	 3.582274e+01 	 3.569077e+38 	 3.565611e+38 	 8.573095e+09 	 2.729280e-01 	 1.066811e-01
3.62200282e+08 	 2.863719e+08 	 7.987849e+06 	 3.768702e-09 	 1.029032e+06 	 2.828005e+09 	 3.587883e+01 	 3.569045e+38 	 3.565598e+38 	 8.483654e+09 	 2.715505e-01 	 1.062766e-01
3.63947780e+08 	 2.864449e+08 	 7.977389e+06 	 3.731636e-09 	 1.026339e+06 	 2.798513e+09 	 3.593495e+01 	 3.569012e+38 	 3.565586e+38 	 8.395182e+09 	 2.701802e-01 	 1.058730e-01
3.65703709e+08 	 2.865176e+08 	 7.966947e+06 	 3.694938e-09 	 1.023653e+06 	 2.769340e+09 	 3.599110e+01 	 3.568979e+38 	 3.565573e+38 	 8.307669e+09 	 2.688172e-01 	 1.054705e-01
3.67468109e+08 	 2.865901e+08 	 7.956522e+06 	 3.658606e-09 	 1.020976e+06 	 2.740484e+09 	 3.604728e+01 	 3.568947e+38 	 3.565561e+38 	 8.221103e+09 	 2.674613e-01 	 1.050690e-01
3.69241023e+08 	 2.866621e+08 	 7.946116e+06 	 3.622636e-09 	 1.018307e+06 	 2.711939e+09 	 3.610348e+01 	 3.568915e+38 	 3.565548e+38 	 8.135475e+09 	 2.661126e-01 	 1.046686e-01
3.71022490e+08 	 2.867339e+08 	 7.935727e+06 	 3.587023e-09 	 1.015646e+06 	 2.683704e+09 	 3.615971e+01 	 3.568883e+38 	 3.565536e+38 	 8.050772e+09 	 2.647710e-01 	 1.042692e-01
3.72812551e+08 	 2.868054e+08 	 7.925356e+06 	 3.551765e-09 	 1.012994e+06 	 2.655774e+09 	 3.621596e+01 	 3.568850e+38 	 3.565523e+38 	 7.966986e+09 	 2.634364e-01 	 1.038708e-01
3.74611250e+08 	 2.868765e+08 	 7.915023e+06 	 3.516858e-09 	 1.010354e+06 	 2.628199e+09 	 3.627215e+01 	 3.568817e+38 	 3.565510e+38 	 7.884266e+09 	 2.621089e-01 	 1.034835e-01
3.76418626e+08 	 2.869474e+08 	 7.904689e+06 	 3.482297e-09 	 1.007717e+06 	 2.600872e+09 	 3.632845e+01 	 3.568786e+38 	 3.565497e+38 	 7.802289e+09 	 2.607884e-01 	 1.030878e-01
3.78234723e+08 	 2.870179e+08 	 7.894373e+06 	 3.448080e-09 	 1.005089e+06 	 2.573840e+09 	 3.638478e+01 	 3.568754e+38 	 3.565485e+38 	 7.721196e+09 	 2.594748e-01 	 1.026932e-01
3.80059581e+08 	 2.870881e+08 	 7.884074e+06 	 3.414203e-09 	 1.002468e+06 	 2.547099e+09 	 3.644114e+01 	 3.568722e+38 	 3.565472e+38 	 7.640979e+09 	 2.581680e-01 	 1.022997e-01
3.81893244e+08 	 2.871581e+08 	 7.873793e+06 	 3.380662e-09 	 9.998550e+05 	 2.520647e+09 	 3.649753e+01 	 3.568691e+38 	 3.565460e+38 	 7.561628e+09 	 2.568682e-01 	 1.019072e-01
3.83735754e+08 	 2.872277e+08 	 7.863529e+06 	 3.347455e-09 	 9.972501e+05 	 2.494481e+09 	 3.655394e+01 	 3.568659e+38 	 3.565447e+38 	 7.483133e+09 	 2.555752e-01 	 1.015159e-01
3.85587153e+08 	 2.872970e+08 	 7.853283e+06 	 3.314578e-09 	 9.946530e+05 	 2.468597e+09 	 3.661039e+01 	 3.568628e+38 	 3.565435e+38 	 7.405483e+09 	 2.542889e-01 	 1.011256e-01
3.87447485e+08 	 2.873661e+08 	 7.843054e+06 	 3.282027e-09 	 9.920636e+05 	 2.442991e+09 	 3.666686e+01 	 3.568597e+38 	 3.565423e+38 	 7.328671e+09 	 2.530094e-01 	 1.007365e-01
3.89316792e+08 	 2.874348e+08 	 7.832843e+06 	 3.249800e-09 	 9.894821e+05 	 2.417661e+09 	 3.672335e+01 	 3.568566e+38 	 3.565410e+38 	 7.252685e+09 	 2.517367e-01 	 1.003485e-01
3.91195118e+08 	 2.875032e+08 	 7.822649e+06 	 3.217892e-09 	 9.869083e+05 	 2.392604e+09 	 3.677988e+01 	 3.568535e+38 	 3.565398e+38 	 7.177518e+09 	 2.504705e-01 	 9.996154e-02
3.93082506e+08 	 2.875714e+08 	 7.812473e+06 	 3.186302e-09 	 9.843423e+05 	 2.367817e+09 	 3.683643e+01 	 3.568504e+38 	 3.565386e+38 	 7.103159e+09 	 2.492111e-01 	 9.957574e-02
3.94979001e+08 	 2.876393e+08 	 7.802294e+06 	 3.155024e-09 	 9.817790e+05 	 2.343249e+09 	 3.689311e+01 	 3.568474e+38 	 3.565374e+38 	 7.029458e+09 	 2.479582e-01 	 9.918088e-02
3.96884645e+08 	 2.877068e+08 	 7.792151e+06 	 3.124057e-09 	 9.792280e+05 	 2.318989e+09 	 3.694973e+01 	 3.568444e+38 	 3.565362e+38 	 6.956683e+09 	 2.467118e-01 	 9.879665e-02
3.98799483e+08 	 2.877741e+08 	 7.782025e+06 	 3.093398e-09 	 9.766846e+05 	 2.294990e+09 	 3.700637e+01 	 3.568413e+38 	 3.565350e+38 	 6.884688e+09 	 2.454720e-01 	 9.841350e-02
4.00723560e+08 	 2.878410e+08 	 7.771916e+06 	 3.063043e-09 	 9.741489e+05 	 2.271248e+09 	 3.706305e+01 	 3.568383e+38 	 3.565338e+38 	 6.813467e+09 	 2.442387e-01 	 9.803144e-02
4.02656920e+08 	 2.879077e+08 	 7.761825e+06 	 3.032989e-09 	 9.716207e+05 	 2.247761e+09 	 3.711975e+01 	 3.568352e+38 	 3.565326e+38 	 6.743009e+09 	 2.430119e-01 	 9.765048e-02
4.04599608e+08 	 2.879741e+08 	 7.751750e+06 	 3.003233e-09 	 9.691000e+05 	 2.224526e+09 	 3.717648e+01 	 3.568322e+38 	 3.565314e+38 	 6.673307e+09 	 2.417914e-01 	 9.727062e-02
4.06551668e+08 	 2.880402e+08 	 7.741692e+06 	 2.973772e-09 	 9.665869e+05 	 2.201540e+09 	 3.723324e+01 	 3.568292e+38 	 3.565301e+38 	 6.604352e+09 	 2.405774e-01 	 9.689186e-02
4.08513147e+08 	 2.881060e+08 	 7.731651e+06 	 2.944603e-09 	 9.640812e+05 	 2.178800e+09 	 3.729003e+01 	 3.568262e+38 	 3.565289e+38 	 6.536136e+09 	 2.393696e-01 	 9.651422e-02
4.10484089e+08 	 2.881716e+08 	 7.721627e+06 	 2.915724e-09 	 9.615830e+05 	 2.156304e+09 	 3.734685e+01 	 3.568233e+38 	 3.565277e+38 	 6.468651e+09 	 2.381682e-01 	 9.613769e-02
4.12464540e+08 	 2.882368e+08 	 7.711620e+06 	 2.887130e-09 	 9.590922e+05 	 2.134048e+09 	 3.740370e+01 	 3.568203e+38 	 3.565265e+38 	 6.401887e+09 	 2.369731e-01 	 9.576228e-02
4.14454546e+08 	 2.883018e+08 	 7.701630e+06 	 2.858820e-09 	 9.566088e+05 	 2.112031e+09 	 3.746058e+01 	 3.568173e+38 	 3.565253e+38 	 6.335838e+09 	 2.357842e-01 	 9.538799e-02
4.16454154e+08 	 2.883665e+08 	 7.691637e+06 	 2.830791e-09 	 9.541279e+05 	 2.090206e+09 	 3.751759e+01 	 3.568145e+38 	 3.565242e+38 	 6.270366e+09 	 2.346014e-01 	 9.500415e-02
4.18463409e+08 	 2.884309e+08 	 7.681678e+06 	 2.803039e-09 	 9.516589e+05 	 2.068654e+09 	 3.757454e+01 	 3.568116e+38 	 3.565230e+38 	 6.205715e+09 	 2.334249e-01 	 9.463137e-02
4.20482357e+08 	 2.884950e+08 	 7.671737e+06 	 2.775562e-09 	 9.491973e+05 	 2.047333e+09 	 3.763151e+01 	 3.568086e+38 	 3.565219e+38 	 6.141754e+09 	 2.322545e-01 	 9.425968e-02
4.22511047e+08 	 2.885589e+08 	 7.661812e+06 	 2.748358e-09 	 9.467429e+05 	 2.026239e+09 	 3.768852e+01 	 3.568057e+38 	 3.565207e+38 	 6.078475e+09 	 2.310901e-01 	 9.388907e-02
4.24549524e+08 	 2.886224e+08 	 7.651903e+06 	 2.721422e-09 	 9.442958e+05 	 2.005370e+09 	 3.774555e+01 	 3.568028e+38 	 3.565195e+38 	 6.015871e+09 	 2.299319e-01 	 9.351956e-02
4.26597837e+08 	 2.886857e+08 	 7.642011e+06 	 2.694754e-09 	 9.418558e+05 	 1.984724e+09 	 3.780262e+01 	 3.567999e+38 	 3.565183e+38 	 5.953935e+09 	 2.287797e-01 	 9.315114e-02
4.28656031e+08 	 2.887488e+08 	 7.632136e+06 	 2.668349e-09 	 9.394231e+05 	 1.964297e+09 	 3.785972e+01 	 3.567971e+38 	 3.565171e+38 	 5.892659e+09 	 2.276335e-01 	 9.278382e-02
4.30724156e+08 	 2.888115e+08 	 7.622276e+06 	 2.642206e-09 	 9.369976e+05 	 1.944089e+09 	 3.791685e+01 	 3.567942e+38 	 3.565160e+38 	 5.832036e+09 	 2.264932e-01 	 9.241761e-02
4.32802259e+08 	 2.888740e+08 	 7.612433e+06 	 2.616322e-09 	 9.345792e+05 	 1.924095e+09 	 3.797401e+01 	 3.567913e+38 	 3.565148e+38 	 5.772058e+09 	 2.253589e-01 	 9.205250e-02
4.34890388e+08 	 2.889362e+08 	 7.602607e+06 	 2.590694e-09 	 9.321679e+05 	 1.904314e+09 	 3.803120e+01 	 3.567885e+38 	 3.565136e+38 	 5.712719e+09 	 2.242305e-01 	 9.168850e-02
4.36988592e+08 	 2.889982e+08 	 7.592777e+06 	 2.565319e-09 	 9.297590e+05 	 1.884705e+09 	 3.808852e+01 	 3.567857e+38 	 3.565126e+38 	 5.653895e+09 	 2.231079e-01 	 9.131475e-02
4.39096919e+08 	 2.890598e+08 	 7.582981e+06 	 2.540195e-09 	 9.273616e+05 	 1.865341e+09 	 3.814578e+01 	 3.567829e+38 	 3.565114e+38 	 5.595804e+09 	 2.219911e-01 	 9.095216e-02
4.41215417e+08 	 2.891212e+08 	 7.573202e+06 	 2.515320e-09 	 9.249711e+05 	 1.846182e+09 	 3.820308e+01 	 3.567801e+38 	 3.565102e+38 	 5.538330e+09 	 2.208802e-01 	 9.059063e-02
4.43344137e+08 	 2.891824e+08 	 7.563439e+06 	 2.490691e-09 	 9.225877e+05 	 1.827226e+09 	 3.826040e+01 	 3.567773e+38 	 3.565091e+38 	 5.481466e+09 	 2.197750e-01 	 9.023016e-02
4.45483127e+08 	 2.892432e+08 	 7.553691e+06 	 2.466306e-09 	 9.202112e+05 	 1.808472e+09 	 3.831776e+01 	 3.567745e+38 	 3.565079e+38 	 5.425205e+09 	 2.186756e-01 	 8.987074e-02
4.47632437e+08 	 2.893038e+08 	 7.543960e+06 	 2.442162e-09 	 9.178417e+05 	 1.789917e+09 	 3.837515e+01 	 3.567718e+38 	 3.565068e+38 	 5.369541e+09 	 2.175819e-01 	 8.951238e-02
4.49792117e+08 	 2.893642e+08 	 7.534244e+06 	 2.418256e-09 	 9.154791e+05 	 1.771558e+09 	 3.843257e+01 	 3.567690e+38 	 3.565056e+38 	 5.314467e+09 	 2.164938e-01 	 8.915507e-02
4.51962217e+08 	 2.894243e+08 	 7.524544e+06 	 2.394587e-09 	 9.131234e+05 	 1.753393e+09 	 3.849003e+01 	 3.567662e+38 	 3.565045e+38 	 5.259977e+09 	 2.154114e-01 	 8.879882e-02
4.54142786e+08 	 2.894841e+08 	 7.514860e+06 	 2.371151e-09 	 9.107746e+05 	 1.735421e+09 	 3.854752e+01 	 3.567635e+38 	 3.565034e+38 	 5.206063e+09 	 2.143346e-01 	 8.844362e-02
4.56333877e+08 	 2.895437e+08 	 7.505192e+06 	 2.347947e-09 	 9.084326e+05 	 1.717640e+09 	 3.860504e+01 	 3.567608e+38 	 3.565022e+38 	 5.152721e+09 	 2.132634e-01 	 8.808948e-02
4.58535538e+08 	 2.896029e+08 	 7.495559e+06 	 2.324973e-09 	 9.061021e+05 	 1.700082e+09 	 3.866249e+01 	 3.567579e+38 	 3.565010e+38 	 5.100050e+09 	 2.121978e-01 	 8.774780e-02
4.60747822e+08 	 2.896620e+08 	 7.485924e+06 	 2.302225e-09 	 9.037741e+05 	 1.682677e+09 	 3.872006e+01 	 3.567552e+38 	 3.564998e+38 	 5.047836e+09 	 2.111376e-01 	 8.739667e-02
4.62970779e+08 	 2.897208e+08 	 7.476304e+06 	 2.279702e-09 	 9.014528e+05 	 1.665455e+09 	 3.877768e+01 	 3.567525e+38 	 3.564987e+38 	 4.996175e+09 	 2.100830e-01 	 8.704666e-02
4.65204461e+08 	 2.897793e+08 	 7.466700e+06 	 2.257402e-09 	 8.991383e+05 	 1.648417e+09 	 3.883532e+01 	 3.567498e+38 	 3.564976e+38 	 4.945061e+09 	 2.090338e-01 	 8.669778e-02
4.67448920e+08 	 2.898376e+08 	 7.457112e+06 	 2.235322e-09 	 8.968305e+05 	 1.631558e+09 	 3.889300e+01 	 3.567471e+38 	 3.564964e+38 	 4.894487e+09 	 2.079900e-01 	 8.635004e-02
4.69704208e+08 	 2.898956e+08 	 7.447539e+06 	 2.213460e-09 	 8.945295e+05 	 1.614877e+09 	 3.895071e+01 	 3.567444e+38 	 3.564953e+38 	 4.844447e+09 	 2.069516e-01 	 8.600344e-02
4.71970377e+08 	 2.899534e+08 	 7.437982e+06 	 2.191813e-09 	 8.922351e+05 	 1.598373e+09 	 3.900846e+01 	 3.567417e+38 	 3.564942e+38 	 4.794936e+09 	 2.059186e-01 	 8.565799e-02
4.74247479e+08 	 2.900109e+08 	 7.428440e+06 	 2.170381e-09 	 8.899474e+05 	 1.582043e+09 	 3.906623e+01 	 3.567391e+38 	 3.564930e+38 	 4.745948e+09 	 2.048909e-01 	 8.531370e-02
4.76535568e+08 	 2.900682e+08 	 7.418914e+06 	 2.149159e-09 	 8.876664e+05 	 1.565885e+09 	 3.912404e+01 	 3.567364e+38 	 3.564919e+38 	 4.697477e+09 	 2.038686e-01 	 8.497058e-02
4.78834696e+08 	 2.901252e+08 	 7.409384e+06 	 2.128147e-09 	 8.853874e+05 	 1.549865e+09 	 3.918200e+01 	 3.567339e+38 	 3.564909e+38 	 4.649421e+09 	 2.028514e-01 	 8.461715e-02
