r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
2.01607657e+06 	 2.028974e+06 	 7.619816e+07 	 1.083054e-02 	 9.363928e+07 	 1.939550e+17 	 3.758147e+01 	 4.972114e+38 	 3.946755e+38 	 5.817707e+17 	 3.468016e+03 	 3.333332e-01
2.01933501e+06 	 2.042995e+06 	 7.609003e+07 	 1.071928e-02 	 9.337372e+07 	 1.917640e+17 	 3.727103e+01 	 4.968580e+38 	 3.945603e+38 	 5.751989e+17 	 3.439664e+03 	 3.333332e-01
2.02260337e+06 	 2.057103e+06 	 7.598202e+07 	 1.060916e-02 	 9.310881e+07 	 1.895969e+17 	 3.696331e+01 	 4.965052e+38 	 3.944454e+38 	 5.686990e+17 	 3.411549e+03 	 3.333332e-01
2.02588164e+06 	 2.071300e+06 	 7.587412e+07 	 1.050017e-02 	 9.284456e+07 	 1.874536e+17 	 3.665828e+01 	 4.961532e+38 	 3.943308e+38 	 5.622702e+17 	 3.383670e+03 	 3.333332e-01
2.02916999e+06 	 2.085585e+06 	 7.576634e+07 	 1.039231e-02 	 9.258097e+07 	 1.853338e+17 	 3.635592e+01 	 4.958019e+38 	 3.942165e+38 	 5.559118e+17 	 3.356023e+03 	 3.333332e-01
2.03246841e+06 	 2.099960e+06 	 7.565867e+07 	 1.028555e-02 	 9.231803e+07 	 1.832371e+17 	 3.605621e+01 	 4.954513e+38 	 3.941025e+38 	 5.496231e+17 	 3.328607e+03 	 3.333332e-01
2.03577695e+06 	 2.114424e+06 	 7.555112e+07 	 1.017989e-02 	 9.205574e+07 	 1.811635e+17 	 3.575912e+01 	 4.951014e+38 	 3.939887e+38 	 5.434032e+17 	 3.301420e+03 	 3.333332e-01
2.03909568e+06 	 2.128977e+06 	 7.544367e+07 	 1.007531e-02 	 9.179409e+07 	 1.791125e+17 	 3.546463e+01 	 4.947522e+38 	 3.938753e+38 	 5.372515e+17 	 3.274461e+03 	 3.333332e-01
2.04242459e+06 	 2.143621e+06 	 7.533634e+07 	 9.971808e-03 	 9.153310e+07 	 1.770840e+17 	 3.517272e+01 	 4.944037e+38 	 3.937621e+38 	 5.311672e+17 	 3.247727e+03 	 3.333332e-01
2.04576366e+06 	 2.158356e+06 	 7.522913e+07 	 9.869369e-03 	 9.127276e+07 	 1.750778e+17 	 3.488335e+01 	 4.940559e+38 	 3.936493e+38 	 5.251497e+17 	 3.221216e+03 	 3.333332e-01
2.04911282e+06 	 2.173183e+06 	 7.512203e+07 	 9.767982e-03 	 9.101306e+07 	 1.730936e+17 	 3.459650e+01 	 4.937088e+38 	 3.935367e+38 	 5.191982e+17 	 3.194926e+03 	 3.333332e-01
2.05247217e+06 	 2.188102e+06 	 7.501505e+07 	 9.667637e-03 	 9.075402e+07 	 1.711313e+17 	 3.431216e+01 	 4.933624e+38 	 3.934244e+38 	 5.133122e+17 	 3.168855e+03 	 3.333332e-01
2.05584183e+06 	 2.203114e+06 	 7.490818e+07 	 9.568322e-03 	 9.049562e+07 	 1.691905e+17 	 3.403030e+01 	 4.930167e+38 	 3.933125e+38 	 5.074909e+17 	 3.143002e+03 	 3.333331e-01
2.05922179e+06 	 2.218218e+06 	 7.480142e+07 	 9.470028e-03 	 9.023786e+07 	 1.672710e+17 	 3.375090e+01 	 4.926717e+38 	 3.932008e+38 	 5.017335e+17 	 3.117364e+03 	 3.333331e-01
2.06261213e+06 	 2.233416e+06 	 7.469478e+07 	 9.372744e-03 	 8.998075e+07 	 1.653726e+17 	 3.347393e+01 	 4.923274e+38 	 3.930893e+38 	 4.960394e+17 	 3.091941e+03 	 3.333331e-01
2.06601286e+06 	 2.248708e+06 	 7.458825e+07 	 9.276459e-03 	 8.972427e+07 	 1.634951e+17 	 3.319938e+01 	 4.919838e+38 	 3.929782e+38 	 4.904080e+17 	 3.066729e+03 	 3.333331e-01
2.06942398e+06 	 2.264094e+06 	 7.448184e+07 	 9.181163e-03 	 8.946844e+07 	 1.616383e+17 	 3.292722e+01 	 4.916408e+38 	 3.928674e+38 	 4.848385e+17 	 3.041728e+03 	 3.333331e-01
2.07284546e+06 	 2.279576e+06 	 7.437554e+07 	 9.086846e-03 	 8.921325e+07 	 1.598019e+17 	 3.265742e+01 	 4.912986e+38 	 3.927568e+38 	 4.793304e+17 	 3.016935e+03 	 3.333331e-01
2.07627726e+06 	 2.295153e+06 	 7.426936e+07 	 8.993498e-03 	 8.895871e+07 	 1.579858e+17 	 3.238997e+01 	 4.909571e+38 	 3.926466e+38 	 4.738830e+17 	 2.992348e+03 	 3.333331e-01
2.07971959e+06 	 2.310827e+06 	 7.416329e+07 	 8.901109e-03 	 8.870480e+07 	 1.561897e+17 	 3.212485e+01 	 4.906162e+38 	 3.925366e+38 	 4.684957e+17 	 2.967967e+03 	 3.333331e-01
2.08317241e+06 	 2.326597e+06 	 7.405734e+07 	 8.809669e-03 	 8.845152e+07 	 1.544134e+17 	 3.186203e+01 	 4.902761e+38 	 3.924269e+38 	 4.631678e+17 	 2.943788e+03 	 3.333331e-01
2.08663580e+06 	 2.342464e+06 	 7.395150e+07 	 8.719168e-03 	 8.819889e+07 	 1.526567e+17 	 3.160150e+01 	 4.899366e+38 	 3.923175e+38 	 4.578987e+17 	 2.919811e+03 	 3.333331e-01
2.09010981e+06 	 2.358429e+06 	 7.384578e+07 	 8.629597e-03 	 8.794689e+07 	 1.509194e+17 	 3.134323e+01 	 4.895979e+38 	 3.922084e+38 	 4.526877e+17 	 2.896034e+03 	 3.333331e-01
2.09359445e+06 	 2.374491e+06 	 7.374017e+07 	 8.540947e-03 	 8.769552e+07 	 1.492013e+17 	 3.108720e+01 	 4.892598e+38 	 3.920995e+38 	 4.475342e+17 	 2.872454e+03 	 3.333331e-01
2.09708969e+06 	 2.390653e+06 	 7.363468e+07 	 8.453206e-03 	 8.744478e+07 	 1.475022e+17 	 3.083340e+01 	 4.889224e+38 	 3.919910e+38 	 4.424377e+17 	 2.849071e+03 	 3.333331e-01
2.10059548e+06 	 2.406915e+06 	 7.352930e+07 	 8.366368e-03 	 8.719468e+07 	 1.458218e+17 	 3.058179e+01 	 4.885857e+38 	 3.918827e+38 	 4.373976e+17 	 2.825883e+03 	 3.333331e-01
2.10411188e+06 	 2.423276e+06 	 7.342404e+07 	 8.280421e-03 	 8.694521e+07 	 1.441601e+17 	 3.033236e+01 	 4.882497e+38 	 3.917747e+38 	 4.324132e+17 	 2.802887e+03 	 3.333331e-01
2.10763904e+06 	 2.439738e+06 	 7.331889e+07 	 8.195357e-03 	 8.669637e+07 	 1.425167e+17 	 3.008510e+01 	 4.879144e+38 	 3.916670e+38 	 4.274840e+17 	 2.780082e+03 	 3.333331e-01
2.11117696e+06 	 2.456300e+06 	 7.321386e+07 	 8.111168e-03 	 8.644816e+07 	 1.408915e+17 	 2.983998e+01 	 4.875798e+38 	 3.915596e+38 	 4.226093e+17 	 2.757467e+03 	 3.333331e-01
2.11472570e+06 	 2.472964e+06 	 7.310895e+07 	 8.027843e-03 	 8.620057e+07 	 1.392843e+17 	 2.959698e+01 	 4.872459e+38 	 3.914524e+38 	 4.177886e+17 	 2.735041e+03 	 3.333331e-01
2.11828530e+06 	 2.489730e+06 	 7.300414e+07 	 7.945374e-03 	 8.595361e+07 	 1.376949e+17 	 2.935609e+01 	 4.869126e+38 	 3.913456e+38 	 4.130213e+17 	 2.712801e+03 	 3.333331e-01
2.12185574e+06 	 2.506598e+06 	 7.289946e+07 	 7.863752e-03 	 8.570728e+07 	 1.361232e+17 	 2.911728e+01 	 4.865801e+38 	 3.912390e+38 	 4.083068e+17 	 2.690745e+03 	 3.333331e-01
2.12543699e+06 	 2.523570e+06 	 7.279489e+07 	 7.782968e-03 	 8.546157e+07 	 1.345688e+17 	 2.888053e+01 	 4.862482e+38 	 3.911327e+38 	 4.036446e+17 	 2.668873e+03 	 3.333331e-01
2.12902902e+06 	 2.540646e+06 	 7.269043e+07 	 7.703015e-03 	 8.521649e+07 	 1.330317e+17 	 2.864583e+01 	 4.859170e+38 	 3.910266e+38 	 3.990341e+17 	 2.647183e+03 	 3.333331e-01
2.13263204e+06 	 2.557826e+06 	 7.258610e+07 	 7.623883e-03 	 8.497202e+07 	 1.315117e+17 	 2.841316e+01 	 4.855865e+38 	 3.909209e+38 	 3.944749e+17 	 2.625672e+03 	 3.333331e-01
2.13624601e+06 	 2.575110e+06 	 7.248187e+07 	 7.545564e-03 	 8.472819e+07 	 1.300086e+17 	 2.818250e+01 	 4.852567e+38 	 3.908154e+38 	 3.899662e+17 	 2.604341e+03 	 3.333331e-01
2.13987102e+06 	 2.592500e+06 	 7.237777e+07 	 7.468049e-03 	 8.448497e+07 	 1.285221e+17 	 2.795383e+01 	 4.849275e+38 	 3.907102e+38 	 3.855076e+17 	 2.583186e+03 	 3.333331e-01
2.14350711e+06 	 2.609996e+06 	 7.227377e+07 	 7.391331e-03 	 8.424236e+07 	 1.270522e+17 	 2.772713e+01 	 4.845991e+38 	 3.906053e+38 	 3.810986e+17 	 2.562207e+03 	 3.333331e-01
2.14715430e+06 	 2.627599e+06 	 7.216990e+07 	 7.315401e-03 	 8.400038e+07 	 1.255985e+17 	 2.750239e+01 	 4.842713e+38 	 3.905006e+38 	 3.767385e+17 	 2.541403e+03 	 3.333331e-01
2.15081257e+06 	 2.645308e+06 	 7.206613e+07 	 7.240250e-03 	 8.375901e+07 	 1.241611e+17 	 2.727959e+01 	 4.839442e+38 	 3.903962e+38 	 3.724269e+17 	 2.520771e+03 	 3.333331e-01
2.15448184e+06 	 2.663126e+06 	 7.196249e+07 	 7.165872e-03 	 8.351826e+07 	 1.227397e+17 	 2.705871e+01 	 4.836178e+38 	 3.902921e+38 	 3.681634e+17 	 2.500310e+03 	 3.333331e-01
2.15816220e+06 	 2.681052e+06 	 7.185896e+07 	 7.092258e-03 	 8.327813e+07 	 1.213341e+17 	 2.683972e+01 	 4.832921e+38 	 3.901883e+38 	 3.639473e+17 	 2.480019e+03 	 3.333330e-01
2.16185380e+06 	 2.699086e+06 	 7.175555e+07 	 7.019400e-03 	 8.303861e+07 	 1.199441e+17 	 2.662263e+01 	 4.829670e+38 	 3.900847e+38 	 3.597781e+17 	 2.459896e+03 	 3.333330e-01
2.16555663e+06 	 2.717230e+06 	 7.165225e+07 	 6.947291e-03 	 8.279970e+07 	 1.185697e+17 	 2.640740e+01 	 4.826426e+38 	 3.899814e+38 	 3.556555e+17 	 2.439940e+03 	 3.333330e-01
2.16927077e+06 	 2.735484e+06 	 7.154907e+07 	 6.875922e-03 	 8.256140e+07 	 1.172105e+17 	 2.619403e+01 	 4.823189e+38 	 3.898784e+38 	 3.515787e+17 	 2.420150e+03 	 3.333330e-01
2.17299624e+06 	 2.753849e+06 	 7.144600e+07 	 6.805287e-03 	 8.232371e+07 	 1.158665e+17 	 2.598249e+01 	 4.819959e+38 	 3.897757e+38 	 3.475474e+17 	 2.400523e+03 	 3.333330e-01
2.17673303e+06 	 2.772324e+06 	 7.134305e+07 	 6.735377e-03 	 8.208663e+07 	 1.145375e+17 	 2.577277e+01 	 4.816735e+38 	 3.896732e+38 	 3.435610e+17 	 2.381059e+03 	 3.333330e-01
2.18048111e+06 	 2.790912e+06 	 7.124022e+07 	 6.666185e-03 	 8.185016e+07 	 1.132233e+17 	 2.556485e+01 	 4.813519e+38 	 3.895710e+38 	 3.396192e+17 	 2.361757e+03 	 3.333330e-01
2.18424047e+06 	 2.809612e+06 	 7.113750e+07 	 6.597704e-03 	 8.161430e+07 	 1.119238e+17 	 2.535872e+01 	 4.810309e+38 	 3.894691e+38 	 3.357214e+17 	 2.342614e+03 	 3.333330e-01
2.18801129e+06 	 2.828425e+06 	 7.103490e+07 	 6.529927e-03 	 8.137905e+07 	 1.106388e+17 	 2.515436e+01 	 4.807105e+38 	 3.893674e+38 	 3.318671e+17 	 2.323630e+03 	 3.333330e-01
2.19179356e+06 	 2.847352e+06 	 7.093241e+07 	 6.462846e-03 	 8.114440e+07 	 1.093682e+17 	 2.495175e+01 	 4.803909e+38 	 3.892660e+38 	 3.280559e+17 	 2.304803e+03 	 3.333330e-01
2.19558736e+06 	 2.866393e+06 	 7.083004e+07 	 6.396454e-03 	 8.091035e+07 	 1.081118e+17 	 2.475088e+01 	 4.800719e+38 	 3.891649e+38 	 3.242873e+17 	 2.286132e+03 	 3.333330e-01
2.19939274e+06 	 2.885548e+06 	 7.072779e+07 	 6.330744e-03 	 8.067690e+07 	 1.068694e+17 	 2.455173e+01 	 4.797536e+38 	 3.890641e+38 	 3.205608e+17 	 2.267616e+03 	 3.333330e-01
2.20320972e+06 	 2.904819e+06 	 7.062565e+07 	 6.265709e-03 	 8.044406e+07 	 1.056409e+17 	 2.435430e+01 	 4.794359e+38 	 3.889635e+38 	 3.168759e+17 	 2.249253e+03 	 3.333330e-01
2.20703825e+06 	 2.924206e+06 	 7.052362e+07 	 6.201342e-03 	 8.021181e+07 	 1.044262e+17 	 2.415855e+01 	 4.791190e+38 	 3.888631e+38 	 3.132324e+17 	 2.231042e+03 	 3.333330e-01
2.21087828e+06 	 2.943710e+06 	 7.042172e+07 	 6.137636e-03 	 7.998017e+07 	 1.032251e+17 	 2.396448e+01 	 4.788027e+38 	 3.887631e+38 	 3.096296e+17 	 2.212981e+03 	 3.333330e-01
2.21472992e+06 	 2.963332e+06 	 7.031993e+07 	 6.074585e-03 	 7.974913e+07 	 1.020374e+17 	 2.377207e+01 	 4.784870e+38 	 3.886633e+38 	 3.060672e+17 	 2.195070e+03 	 3.333330e-01
2.21859330e+06 	 2.983071e+06 	 7.021826e+07 	 6.012182e-03 	 7.951868e+07 	 1.008631e+17 	 2.358130e+01 	 4.781721e+38 	 3.885638e+38 	 3.025447e+17 	 2.177307e+03 	 3.333330e-01
2.22246842e+06 	 3.002929e+06 	 7.011670e+07 	 5.950420e-03 	 7.928883e+07 	 9.970187e+16 	 2.339217e+01 	 4.778578e+38 	 3.884645e+38 	 2.990617e+17 	 2.159691e+03 	 3.333330e-01
2.22635535e+06 	 3.022905e+06 	 7.001526e+07 	 5.889292e-03 	 7.905957e+07 	 9.855370e+16 	 2.320466e+01 	 4.775441e+38 	 3.883655e+38 	 2.956178e+17 	 2.142221e+03 	 3.333330e-01
2.23025413e+06 	 3.043002e+06 	 6.991393e+07 	 5.828792e-03 	 7.883091e+07 	 9.741840e+16 	 2.301875e+01 	 4.772311e+38 	 3.882668e+38 	 2.922125e+17 	 2.124895e+03 	 3.333330e-01
2.23416474e+06 	 3.063218e+06 	 6.981272e+07 	 5.768913e-03 	 7.860283e+07 	 9.629584e+16 	 2.283443e+01 	 4.769188e+38 	 3.881683e+38 	 2.888453e+17 	 2.107712e+03 	 3.333329e-01
2.23808712e+06 	 3.083556e+06 	 6.971163e+07 	 5.709650e-03 	 7.837536e+07 	 9.518589e+16 	 2.265168e+01 	 4.766072e+38 	 3.880701e+38 	 2.855160e+17 	 2.090671e+03 	 3.333329e-01
2.24202132e+06 	 3.104016e+06 	 6.961065e+07 	 5.650995e-03 	 7.814847e+07 	 9.408841e+16 	 2.247049e+01 	 4.762962e+38 	 3.879721e+38 	 2.822242e+17 	 2.073771e+03 	 3.333329e-01
2.24596749e+06 	 3.124599e+06 	 6.950979e+07 	 5.592943e-03 	 7.792217e+07 	 9.300327e+16 	 2.229085e+01 	 4.759859e+38 	 3.878745e+38 	 2.789693e+17 	 2.057010e+03 	 3.333329e-01
2.24992563e+06 	 3.145304e+06 	 6.940904e+07 	 5.535488e-03 	 7.769646e+07 	 9.193032e+16 	 2.211274e+01 	 4.756762e+38 	 3.877770e+38 	 2.757510e+17 	 2.040388e+03 	 3.333329e-01
2.25389583e+06 	 3.166132e+06 	 6.930842e+07 	 5.478622e-03 	 7.747134e+07 	 9.086944e+16 	 2.193616e+01 	 4.753672e+38 	 3.876799e+38 	 2.725688e+17 	 2.023903e+03 	 3.333329e-01
2.25787814e+06 	 3.187085e+06 	 6.920790e+07 	 5.422341e-03 	 7.724680e+07 	 8.982048e+16 	 2.176107e+01 	 4.750589e+38 	 3.875829e+38 	 2.694225e+17 	 2.007554e+03 	 3.333329e-01
2.26187257e+06 	 3.208163e+06 	 6.910751e+07 	 5.366638e-03 	 7.702284e+07 	 8.878332e+16 	 2.158748e+01 	 4.747512e+38 	 3.874863e+38 	 2.663115e+17 	 1.991341e+03 	 3.333329e-01
2.26587906e+06 	 3.229366e+06 	 6.900723e+07 	 5.311507e-03 	 7.679947e+07 	 8.775785e+16 	 2.141537e+01 	 4.744442e+38 	 3.873899e+38 	 2.632356e+17 	 1.975261e+03 	 3.333329e-01
2.26989755e+06 	 3.250696e+06 	 6.890706e+07 	 5.256943e-03 	 7.657669e+07 	 8.674393e+16 	 2.124472e+01 	 4.741378e+38 	 3.872938e+38 	 2.601944e+17 	 1.959313e+03 	 3.333329e-01
2.27392824e+06 	 3.272153e+06 	 6.880702e+07 	 5.202939e-03 	 7.635448e+07 	 8.574144e+16 	 2.107553e+01 	 4.738321e+38 	 3.871979e+38 	 2.571874e+17 	 1.943497e+03 	 3.333329e-01
2.27797117e+06 	 3.293738e+06 	 6.870708e+07 	 5.149490e-03 	 7.613286e+07 	 8.475025e+16 	 2.090777e+01 	 4.735271e+38 	 3.871023e+38 	 2.542143e+17 	 1.927812e+03 	 3.333329e-01
2.28202640e+06 	 3.315450e+06 	 6.860727e+07 	 5.096590e-03 	 7.591181e+07 	 8.377023e+16 	 2.074144e+01 	 4.732226e+38 	 3.870069e+38 	 2.512747e+17 	 1.912256e+03 	 3.333329e-01
2.28609397e+06 	 3.337292e+06 	 6.850757e+07 	 5.044233e-03 	 7.569134e+07 	 8.280126e+16 	 2.057653e+01 	 4.729189e+38 	 3.869118e+38 	 2.483683e+17 	 1.896828e+03 	 3.333329e-01
2.29017393e+06 	 3.359262e+06 	 6.840799e+07 	 4.992415e-03 	 7.547145e+07 	 8.184321e+16 	 2.041302e+01 	 4.726158e+38 	 3.868170e+38 	 2.454946e+17 	 1.881527e+03 	 3.333329e-01
2.29426624e+06 	 3.381364e+06 	 6.830852e+07 	 4.941128e-03 	 7.525214e+07 	 8.089599e+16 	 2.025089e+01 	 4.723134e+38 	 3.867224e+38 	 2.426534e+17 	 1.866353e+03 	 3.333329e-01
2.29837086e+06 	 3.403596e+06 	 6.820917e+07 	 4.890369e-03 	 7.503340e+07 	 7.995946e+16 	 2.009015e+01 	 4.720116e+38 	 3.866280e+38 	 2.398443e+17 	 1.851303e+03 	 3.333328e-01
2.30248787e+06 	 3.425960e+06 	 6.810993e+07 	 4.840130e-03 	 7.481523e+07 	 7.903352e+16 	 1.993076e+01 	 4.717104e+38 	 3.865339e+38 	 2.370669e+17 	 1.836377e+03 	 3.333328e-01
2.30661738e+06 	 3.448457e+06 	 6.801082e+07 	 4.790408e-03 	 7.459764e+07 	 7.811805e+16 	 1.977273e+01 	 4.714099e+38 	 3.864401e+38 	 2.343209e+17 	 1.821575e+03 	 3.333328e-01
2.31075943e+06 	 3.471086e+06 	 6.791182e+07 	 4.741197e-03 	 7.438062e+07 	 7.721292e+16 	 1.961604e+01 	 4.711101e+38 	 3.863465e+38 	 2.316060e+17 	 1.806894e+03 	 3.333328e-01
2.31491410e+06 	 3.493849e+06 	 6.781293e+07 	 4.692491e-03 	 7.416416e+07 	 7.631802e+16 	 1.946068e+01 	 4.708109e+38 	 3.862532e+38 	 2.289217e+17 	 1.792334e+03 	 3.333328e-01
2.31908143e+06 	 3.516746e+06 	 6.771416e+07 	 4.644286e-03 	 7.394828e+07 	 7.543324e+16 	 1.930664e+01 	 4.705123e+38 	 3.861601e+38 	 2.262678e+17 	 1.777894e+03 	 3.333328e-01
2.32326142e+06 	 3.539778e+06 	 6.761550e+07 	 4.596576e-03 	 7.373296e+07 	 7.455848e+16 	 1.915390e+01 	 4.702144e+38 	 3.860672e+38 	 2.236439e+17 	 1.763573e+03 	 3.333328e-01
2.32745401e+06 	 3.562946e+06 	 6.751697e+07 	 4.549356e-03 	 7.351821e+07 	 7.369362e+16 	 1.900246e+01 	 4.699172e+38 	 3.859747e+38 	 2.210497e+17 	 1.749370e+03 	 3.333328e-01
2.33165913e+06 	 3.586251e+06 	 6.741855e+07 	 4.502621e-03 	 7.330403e+07 	 7.283856e+16 	 1.885229e+01 	 4.696205e+38 	 3.858823e+38 	 2.184850e+17 	 1.735283e+03 	 3.333328e-01
2.33587711e+06 	 3.609694e+06 	 6.732024e+07 	 4.456366e-03 	 7.309041e+07 	 7.199319e+16 	 1.870340e+01 	 4.693246e+38 	 3.857903e+38 	 2.159493e+17 	 1.721313e+03 	 3.333328e-01
2.34010785e+06 	 3.633274e+06 	 6.722205e+07 	 4.410586e-03 	 7.287736e+07 	 7.115740e+16 	 1.855577e+01 	 4.690292e+38 	 3.856984e+38 	 2.134423e+17 	 1.707457e+03 	 3.333328e-01
2.34435146e+06 	 3.656992e+06 	 6.712398e+07 	 4.365277e-03 	 7.266487e+07 	 7.033108e+16 	 1.840938e+01 	 4.687346e+38 	 3.856068e+38 	 2.109637e+17 	 1.693715e+03 	 3.333328e-01
2.34860800e+06 	 3.680850e+06 	 6.702602e+07 	 4.320433e-03 	 7.245294e+07 	 6.951414e+16 	 1.826424e+01 	 4.684405e+38 	 3.855155e+38 	 2.085133e+17 	 1.680087e+03 	 3.333327e-01
2.35287749e+06 	 3.704847e+06 	 6.692818e+07 	 4.276050e-03 	 7.224156e+07 	 6.870645e+16 	 1.812032e+01 	 4.681471e+38 	 3.854244e+38 	 2.060906e+17 	 1.666570e+03 	 3.333327e-01
2.35715988e+06 	 3.728986e+06 	 6.683046e+07 	 4.232122e-03 	 7.203075e+07 	 6.790794e+16 	 1.797762e+01 	 4.678543e+38 	 3.853336e+38 	 2.036955e+17 	 1.653164e+03 	 3.333327e-01
2.36145511e+06 	 3.753266e+06 	 6.673285e+07 	 4.188646e-03 	 7.182050e+07 	 6.711850e+16 	 1.783612e+01 	 4.675622e+38 	 3.852430e+38 	 2.013275e+17 	 1.639869e+03 	 3.333327e-01
2.36576339e+06 	 3.777689e+06 	 6.663536e+07 	 4.145617e-03 	 7.161080e+07 	 6.633802e+16 	 1.769581e+01 	 4.672707e+38 	 3.851526e+38 	 1.989865e+17 	 1.626683e+03 	 3.333327e-01
2.37008473e+06 	 3.802255e+06 	 6.653798e+07 	 4.103029e-03 	 7.140166e+07 	 6.556641e+16 	 1.755669e+01 	 4.669798e+38 	 3.850625e+38 	 1.966720e+17 	 1.613605e+03 	 3.333327e-01
2.37441920e+06 	 3.826964e+06 	 6.644072e+07 	 4.060880e-03 	 7.119307e+07 	 6.480357e+16 	 1.741874e+01 	 4.666896e+38 	 3.849726e+38 	 1.943838e+17 	 1.600634e+03 	 3.333327e-01
2.37876689e+06 	 3.851817e+06 	 6.634357e+07 	 4.019163e-03 	 7.098504e+07 	 6.404940e+16 	 1.728196e+01 	 4.664000e+38 	 3.848830e+38 	 1.921217e+17 	 1.587770e+03 	 3.333327e-01
2.38312782e+06 	 3.876816e+06 	 6.624654e+07 	 3.977874e-03 	 7.077755e+07 	 6.330381e+16 	 1.714633e+01 	 4.661111e+38 	 3.847936e+38 	 1.898852e+17 	 1.575012e+03 	 3.333327e-01
2.38750198e+06 	 3.901960e+06 	 6.614963e+07 	 3.937010e-03 	 7.057062e+07 	 6.256669e+16 	 1.701185e+01 	 4.658227e+38 	 3.847045e+38 	 1.876742e+17 	 1.562358e+03 	 3.333327e-01
2.39188930e+06 	 3.927252e+06 	 6.605283e+07 	 3.896566e-03 	 7.036424e+07 	 6.183797e+16 	 1.687849e+01 	 4.655350e+38 	 3.846156e+38 	 1.854884e+17 	 1.549809e+03 	 3.333327e-01
2.39628978e+06 	 3.952691e+06 	 6.595615e+07 	 3.856537e-03 	 7.015841e+07 	 6.111756e+16 	 1.674626e+01 	 4.652480e+38 	 3.845269e+38 	 1.833275e+17 	 1.537362e+03 	 3.333326e-01
2.40070370e+06 	 3.978278e+06 	 6.585959e+07 	 3.816919e-03 	 6.995312e+07 	 6.040534e+16 	 1.661514e+01 	 4.649616e+38 	 3.844385e+38 	 1.811912e+17 	 1.525017e+03 	 3.333326e-01
2.40513101e+06 	 4.004014e+06 	 6.576314e+07 	 3.777708e-03 	 6.974839e+07 	 5.970124e+16 	 1.648513e+01 	 4.646758e+38 	 3.843504e+38 	 1.790792e+17 	 1.512773e+03 	 3.333326e-01
2.40957180e+06 	 4.029900e+06 	 6.566681e+07 	 3.738900e-03 	 6.954419e+07 	 5.900516e+16 	 1.635621e+01 	 4.643906e+38 	 3.842624e+38 	 1.769913e+17 	 1.500630e+03 	 3.333326e-01
2.41402612e+06 	 4.055936e+06 	 6.557059e+07 	 3.700491e-03 	 6.934054e+07 	 5.831702e+16 	 1.622837e+01 	 4.641060e+38 	 3.841747e+38 	 1.749272e+17 	 1.488587e+03 	 3.333326e-01
2.41849397e+06 	 4.082122e+06 	 6.547448e+07 	 3.662477e-03 	 6.913744e+07 	 5.763672e+16 	 1.610161e+01 	 4.638221e+38 	 3.840873e+38 	 1.728866e+17 	 1.476642e+03 	 3.333326e-01
2.42297531e+06 	 4.108462e+06 	 6.537850e+07 	 3.624852e-03 	 6.893487e+07 	 5.696418e+16 	 1.597592e+01 	 4.635388e+38 	 3.840001e+38 	 1.708693e+17 	 1.464795e+03 	 3.333326e-01
2.42747010e+06 	 4.134954e+06 	 6.528263e+07 	 3.587615e-03 	 6.873285e+07 	 5.629933e+16 	 1.585128e+01 	 4.632561e+38 	 3.839131e+38 	 1.688750e+17 	 1.453046e+03 	 3.333326e-01
2.43197859e+06 	 4.161600e+06 	 6.518687e+07 	 3.550760e-03 	 6.853137e+07 	 5.564206e+16 	 1.572768e+01 	 4.629741e+38 	 3.838263e+38 	 1.669035e+17 	 1.441392e+03 	 3.333326e-01
2.43650075e+06 	 4.188400e+06 	 6.509123e+07 	 3.514283e-03 	 6.833042e+07 	 5.499230e+16 	 1.560513e+01 	 4.626927e+38 	 3.837398e+38 	 1.649546e+17 	 1.429834e+03 	 3.333325e-01
2.44103668e+06 	 4.215355e+06 	 6.499571e+07 	 3.478181e-03 	 6.813001e+07 	 5.434996e+16 	 1.548360e+01 	 4.624119e+38 	 3.836536e+38 	 1.630278e+17 	 1.418371e+03 	 3.333325e-01
2.44558646e+06 	 4.242466e+06 	 6.490030e+07 	 3.442450e-03 	 6.793014e+07 	 5.371496e+16 	 1.536309e+01 	 4.621317e+38 	 3.835675e+38 	 1.611231e+17 	 1.407001e+03 	 3.333325e-01
2.45015008e+06 	 4.269733e+06 	 6.480501e+07 	 3.407087e-03 	 6.773081e+07 	 5.308721e+16 	 1.524360e+01 	 4.618521e+38 	 3.834817e+38 	 1.592402e+17 	 1.395725e+03 	 3.333325e-01
2.45472752e+06 	 4.297158e+06 	 6.470983e+07 	 3.372086e-03 	 6.753200e+07 	 5.246664e+16 	 1.512511e+01 	 4.615732e+38 	 3.833962e+38 	 1.573787e+17 	 1.384541e+03 	 3.333325e-01
2.45931870e+06 	 4.324741e+06 	 6.461477e+07 	 3.337445e-03 	 6.733373e+07 	 5.185318e+16 	 1.500760e+01 	 4.612948e+38 	 3.833109e+38 	 1.555386e+17 	 1.373448e+03 	 3.333325e-01
2.46392378e+06 	 4.352484e+06 	 6.451982e+07 	 3.303160e-03 	 6.713600e+07 	 5.124674e+16 	 1.489109e+01 	 4.610171e+38 	 3.832258e+38 	 1.537196e+17 	 1.362447e+03 	 3.333325e-01
