r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
2.11957968e+08 	 2.313091e+08 	 9.611224e+06 	 2.423881e-08 	 1.489795e+06 	 1.242545e+10 	 2.410812e+01 	 3.578257e+38 	 3.571663e+38 	 3.727299e+10 	 1.020012e+00 	 2.286396e-01
2.12878465e+08 	 2.314511e+08 	 9.598030e+06 	 2.401480e-08 	 1.485707e+06 	 1.228964e+10 	 2.415591e+01 	 3.578215e+38 	 3.571652e+38 	 3.686559e+10 	 1.014991e+00 	 2.281988e-01
2.13802961e+08 	 2.315925e+08 	 9.584862e+06 	 2.379293e-08 	 1.481634e+06 	 1.215540e+10 	 2.420371e+01 	 3.578172e+38 	 3.571640e+38 	 3.646293e+10 	 1.009998e+00 	 2.277574e-01
2.14731471e+08 	 2.317334e+08 	 9.571722e+06 	 2.357317e-08 	 1.477574e+06 	 1.202273e+10 	 2.425152e+01 	 3.578130e+38 	 3.571629e+38 	 3.606494e+10 	 1.005033e+00 	 2.273155e-01
2.15664013e+08 	 2.318733e+08 	 9.558633e+06 	 2.335555e-08 	 1.473536e+06 	 1.189183e+10 	 2.429922e+01 	 3.578087e+38 	 3.571616e+38 	 3.567228e+10 	 1.000096e+00 	 2.268771e-01
2.16600606e+08 	 2.320131e+08 	 9.545548e+06 	 2.313996e-08 	 1.469504e+06 	 1.176221e+10 	 2.434704e+01 	 3.578045e+38 	 3.571605e+38 	 3.528348e+10 	 9.951844e-01 	 2.264343e-01
2.17541266e+08 	 2.321524e+08 	 9.532490e+06 	 2.292641e-08 	 1.465486e+06 	 1.163410e+10 	 2.439487e+01 	 3.578003e+38 	 3.571593e+38 	 3.489918e+10 	 9.902993e-01 	 2.259911e-01
2.18486011e+08 	 2.322911e+08 	 9.519459e+06 	 2.271490e-08 	 1.461482e+06 	 1.150747e+10 	 2.444270e+01 	 3.577961e+38 	 3.571582e+38 	 3.451933e+10 	 9.854408e-01 	 2.255475e-01
2.19434858e+08 	 2.324294e+08 	 9.506454e+06 	 2.250539e-08 	 1.457492e+06 	 1.138231e+10 	 2.449054e+01 	 3.577920e+38 	 3.571570e+38 	 3.414388e+10 	 9.806086e-01 	 2.251033e-01
2.20387827e+08 	 2.325671e+08 	 9.493477e+06 	 2.229788e-08 	 1.453516e+06 	 1.125859e+10 	 2.453839e+01 	 3.577878e+38 	 3.571559e+38 	 3.377276e+10 	 9.758026e-01 	 2.246588e-01
2.21344934e+08 	 2.327043e+08 	 9.480526e+06 	 2.209234e-08 	 1.449552e+06 	 1.113630e+10 	 2.458625e+01 	 3.577837e+38 	 3.571547e+38 	 3.340594e+10 	 9.710227e-01 	 2.242137e-01
2.22306198e+08 	 2.328410e+08 	 9.467602e+06 	 2.188875e-08 	 1.445603e+06 	 1.101543e+10 	 2.463411e+01 	 3.577796e+38 	 3.571536e+38 	 3.304334e+10 	 9.662687e-01 	 2.237683e-01
2.23271636e+08 	 2.329771e+08 	 9.454704e+06 	 2.168710e-08 	 1.441667e+06 	 1.089595e+10 	 2.468198e+01 	 3.577755e+38 	 3.571524e+38 	 3.268493e+10 	 9.615404e-01 	 2.233224e-01
2.24241267e+08 	 2.331127e+08 	 9.441833e+06 	 2.148735e-08 	 1.437744e+06 	 1.077784e+10 	 2.472986e+01 	 3.577714e+38 	 3.571513e+38 	 3.233066e+10 	 9.568376e-01 	 2.228761e-01
2.25215109e+08 	 2.332478e+08 	 9.428988e+06 	 2.128950e-08 	 1.433835e+06 	 1.066110e+10 	 2.477774e+01 	 3.577674e+38 	 3.571502e+38 	 3.198046e+10 	 9.521602e-01 	 2.224294e-01
2.26193180e+08 	 2.333824e+08 	 9.416169e+06 	 2.109353e-08 	 1.429939e+06 	 1.054570e+10 	 2.482563e+01 	 3.577633e+38 	 3.571490e+38 	 3.163429e+10 	 9.475081e-01 	 2.219822e-01
2.27175499e+08 	 2.335165e+08 	 9.403377e+06 	 2.089941e-08 	 1.426057e+06 	 1.043163e+10 	 2.487353e+01 	 3.577593e+38 	 3.571479e+38 	 3.129211e+10 	 9.428811e-01 	 2.215347e-01
2.28162084e+08 	 2.336501e+08 	 9.390611e+06 	 2.070714e-08 	 1.422187e+06 	 1.031887e+10 	 2.492144e+01 	 3.577553e+38 	 3.571467e+38 	 3.095386e+10 	 9.382790e-01 	 2.210867e-01
2.29152953e+08 	 2.337832e+08 	 9.377871e+06 	 2.051668e-08 	 1.418331e+06 	 1.020740e+10 	 2.496935e+01 	 3.577513e+38 	 3.571456e+38 	 3.061949e+10 	 9.337017e-01 	 2.206384e-01
2.30148125e+08 	 2.339157e+08 	 9.365157e+06 	 2.032803e-08 	 1.414488e+06 	 1.009721e+10 	 2.501727e+01 	 3.577473e+38 	 3.571445e+38 	 3.028896e+10 	 9.291489e-01 	 2.201897e-01
2.31147620e+08 	 2.340478e+08 	 9.352469e+06 	 2.014116e-08 	 1.410658e+06 	 9.988290e+09 	 2.506520e+01 	 3.577433e+38 	 3.571434e+38 	 2.996223e+10 	 9.246207e-01 	 2.197406e-01
2.32151455e+08 	 2.341793e+08 	 9.339807e+06 	 1.995606e-08 	 1.406841e+06 	 9.880615e+09 	 2.511314e+01 	 3.577393e+38 	 3.571422e+38 	 2.963923e+10 	 9.201168e-01 	 2.192911e-01
2.33159650e+08 	 2.343104e+08 	 9.327171e+06 	 1.977271e-08 	 1.403036e+06 	 9.774174e+09 	 2.516108e+01 	 3.577354e+38 	 3.571411e+38 	 2.931994e+10 	 9.156370e-01 	 2.188413e-01
2.34172223e+08 	 2.344409e+08 	 9.314560e+06 	 1.959109e-08 	 1.399245e+06 	 9.668950e+09 	 2.520903e+01 	 3.577314e+38 	 3.571400e+38 	 2.900430e+10 	 9.111812e-01 	 2.183911e-01
2.35189193e+08 	 2.345710e+08 	 9.301975e+06 	 1.941119e-08 	 1.395467e+06 	 9.564930e+09 	 2.525699e+01 	 3.577275e+38 	 3.571388e+38 	 2.869227e+10 	 9.067493e-01 	 2.179405e-01
2.36210580e+08 	 2.347005e+08 	 9.289415e+06 	 1.923298e-08 	 1.391701e+06 	 9.462099e+09 	 2.530495e+01 	 3.577236e+38 	 3.571377e+38 	 2.838381e+10 	 9.023412e-01 	 2.174896e-01
2.37236402e+08 	 2.348296e+08 	 9.276881e+06 	 1.905646e-08 	 1.387948e+06 	 9.360441e+09 	 2.535292e+01 	 3.577197e+38 	 3.571366e+38 	 2.807886e+10 	 8.979566e-01 	 2.170383e-01
2.38266680e+08 	 2.349581e+08 	 9.264373e+06 	 1.888161e-08 	 1.384207e+06 	 9.259944e+09 	 2.540090e+01 	 3.577158e+38 	 3.571355e+38 	 2.777740e+10 	 8.935954e-01 	 2.165868e-01
2.39301432e+08 	 2.350862e+08 	 9.251889e+06 	 1.870840e-08 	 1.380479e+06 	 9.160593e+09 	 2.544889e+01 	 3.577119e+38 	 3.571344e+38 	 2.747938e+10 	 8.892575e-01 	 2.161349e-01
2.40340678e+08 	 2.352138e+08 	 9.239431e+06 	 1.853683e-08 	 1.376764e+06 	 9.062374e+09 	 2.549689e+01 	 3.577081e+38 	 3.571332e+38 	 2.718475e+10 	 8.849427e-01 	 2.156826e-01
2.41384437e+08 	 2.353409e+08 	 9.226998e+06 	 1.836687e-08 	 1.373061e+06 	 8.965273e+09 	 2.554489e+01 	 3.577042e+38 	 3.571321e+38 	 2.689347e+10 	 8.806510e-01 	 2.152301e-01
2.42432729e+08 	 2.354675e+08 	 9.214591e+06 	 1.819852e-08 	 1.369371e+06 	 8.869278e+09 	 2.559290e+01 	 3.577004e+38 	 3.571310e+38 	 2.660552e+10 	 8.763821e-01 	 2.147772e-01
2.43485573e+08 	 2.355936e+08 	 9.202208e+06 	 1.803175e-08 	 1.365693e+06 	 8.774373e+09 	 2.564092e+01 	 3.576966e+38 	 3.571299e+38 	 2.632083e+10 	 8.721359e-01 	 2.143240e-01
2.44542990e+08 	 2.357192e+08 	 9.189850e+06 	 1.786655e-08 	 1.362028e+06 	 8.680547e+09 	 2.568894e+01 	 3.576928e+38 	 3.571288e+38 	 2.603938e+10 	 8.679123e-01 	 2.138706e-01
2.45604998e+08 	 2.358444e+08 	 9.177517e+06 	 1.770291e-08 	 1.358374e+06 	 8.587787e+09 	 2.573697e+01 	 3.576890e+38 	 3.571277e+38 	 2.576112e+10 	 8.637111e-01 	 2.134168e-01
2.46671620e+08 	 2.359690e+08 	 9.165209e+06 	 1.754081e-08 	 1.354733e+06 	 8.496078e+09 	 2.578501e+01 	 3.576852e+38 	 3.571266e+38 	 2.548602e+10 	 8.595323e-01 	 2.129628e-01
2.47742873e+08 	 2.360932e+08 	 9.152925e+06 	 1.738023e-08 	 1.351105e+06 	 8.405410e+09 	 2.583306e+01 	 3.576814e+38 	 3.571255e+38 	 2.521405e+10 	 8.553756e-01 	 2.125085e-01
2.48818778e+08 	 2.362169e+08 	 9.140667e+06 	 1.722116e-08 	 1.347488e+06 	 8.315768e+09 	 2.588112e+01 	 3.576777e+38 	 3.571244e+38 	 2.494515e+10 	 8.512409e-01 	 2.120539e-01
2.49899356e+08 	 2.363405e+08 	 9.128410e+06 	 1.706356e-08 	 1.343876e+06 	 8.226977e+09 	 2.592929e+01 	 3.576740e+38 	 3.571234e+38 	 2.467880e+10 	 8.471267e-01 	 2.115945e-01
2.50984627e+08 	 2.364633e+08 	 9.116200e+06 	 1.690747e-08 	 1.340284e+06 	 8.139352e+09 	 2.597736e+01 	 3.576703e+38 	 3.571223e+38 	 2.441595e+10 	 8.430357e-01 	 2.111393e-01
2.52074611e+08 	 2.365856e+08 	 9.104014e+06 	 1.675284e-08 	 1.336703e+06 	 8.052717e+09 	 2.602544e+01 	 3.576666e+38 	 3.571212e+38 	 2.415607e+10 	 8.389663e-01 	 2.106838e-01
2.53169328e+08 	 2.367074e+08 	 9.091853e+06 	 1.659967e-08 	 1.333134e+06 	 7.967061e+09 	 2.607353e+01 	 3.576629e+38 	 3.571201e+38 	 2.389912e+10 	 8.349185e-01 	 2.102280e-01
2.54268800e+08 	 2.368288e+08 	 9.079716e+06 	 1.644793e-08 	 1.329577e+06 	 7.882371e+09 	 2.612162e+01 	 3.576592e+38 	 3.571190e+38 	 2.364508e+10 	 8.308920e-01 	 2.097721e-01
2.55373046e+08 	 2.369497e+08 	 9.067603e+06 	 1.629762e-08 	 1.326032e+06 	 7.798637e+09 	 2.616973e+01 	 3.576555e+38 	 3.571179e+38 	 2.339390e+10 	 8.268867e-01 	 2.093158e-01
2.56482088e+08 	 2.370701e+08 	 9.055514e+06 	 1.614872e-08 	 1.322499e+06 	 7.715847e+09 	 2.621784e+01 	 3.576519e+38 	 3.571168e+38 	 2.314556e+10 	 8.229025e-01 	 2.088594e-01
2.57595946e+08 	 2.371901e+08 	 9.043449e+06 	 1.600121e-08 	 1.318977e+06 	 7.633990e+09 	 2.626596e+01 	 3.576482e+38 	 3.571157e+38 	 2.290001e+10 	 8.189394e-01 	 2.084027e-01
2.58714642e+08 	 2.373095e+08 	 9.031409e+06 	 1.585508e-08 	 1.315467e+06 	 7.553054e+09 	 2.631409e+01 	 3.576446e+38 	 3.571146e+38 	 2.265722e+10 	 8.149971e-01 	 2.079459e-01
2.59838196e+08 	 2.374286e+08 	 9.019392e+06 	 1.571033e-08 	 1.311969e+06 	 7.473028e+09 	 2.636222e+01 	 3.576410e+38 	 3.571135e+38 	 2.241717e+10 	 8.110755e-01 	 2.074888e-01
2.60966629e+08 	 2.375472e+08 	 9.007399e+06 	 1.556693e-08 	 1.308482e+06 	 7.393902e+09 	 2.641037e+01 	 3.576373e+38 	 3.571124e+38 	 2.217981e+10 	 8.071745e-01 	 2.070315e-01
2.62099963e+08 	 2.376653e+08 	 8.995430e+06 	 1.542487e-08 	 1.305007e+06 	 7.315665e+09 	 2.645852e+01 	 3.576337e+38 	 3.571113e+38 	 2.194512e+10 	 8.032941e-01 	 2.065740e-01
2.63238219e+08 	 2.377829e+08 	 8.983485e+06 	 1.528414e-08 	 1.301544e+06 	 7.238306e+09 	 2.650668e+01 	 3.576301e+38 	 3.571102e+38 	 2.171307e+10 	 7.994339e-01 	 2.061163e-01
2.64381418e+08 	 2.379001e+08 	 8.971563e+06 	 1.514473e-08 	 1.298092e+06 	 7.161815e+09 	 2.655485e+01 	 3.576266e+38 	 3.571091e+38 	 2.148362e+10 	 7.955941e-01 	 2.056584e-01
2.65529582e+08 	 2.380169e+08 	 8.959665e+06 	 1.500663e-08 	 1.294651e+06 	 7.086181e+09 	 2.660302e+01 	 3.576230e+38 	 3.571081e+38 	 2.125673e+10 	 7.917743e-01 	 2.052003e-01
2.66682732e+08 	 2.381332e+08 	 8.947790e+06 	 1.486981e-08 	 1.291221e+06 	 7.011394e+09 	 2.665121e+01 	 3.576194e+38 	 3.571070e+38 	 2.103240e+10 	 7.879746e-01 	 2.047421e-01
2.67840890e+08 	 2.382491e+08 	 8.935939e+06 	 1.473428e-08 	 1.287803e+06 	 6.937444e+09 	 2.669940e+01 	 3.576159e+38 	 3.571059e+38 	 2.081057e+10 	 7.841947e-01 	 2.042837e-01
2.69004078e+08 	 2.383645e+08 	 8.924111e+06 	 1.460001e-08 	 1.284396e+06 	 6.864322e+09 	 2.674760e+01 	 3.576124e+38 	 3.571048e+38 	 2.059122e+10 	 7.804346e-01 	 2.038251e-01
2.70172317e+08 	 2.384794e+08 	 8.912307e+06 	 1.446699e-08 	 1.281001e+06 	 6.792016e+09 	 2.679581e+01 	 3.576089e+38 	 3.571037e+38 	 2.037433e+10 	 7.766941e-01 	 2.033664e-01
2.71345630e+08 	 2.385939e+08 	 8.900525e+06 	 1.433522e-08 	 1.277616e+06 	 6.720519e+09 	 2.684403e+01 	 3.576054e+38 	 3.571027e+38 	 2.015985e+10 	 7.729732e-01 	 2.029076e-01
2.72524038e+08 	 2.387080e+08 	 8.888767e+06 	 1.420467e-08 	 1.274243e+06 	 6.649819e+09 	 2.689226e+01 	 3.576019e+38 	 3.571016e+38 	 1.994777e+10 	 7.692716e-01 	 2.024486e-01
2.73707564e+08 	 2.388216e+08 	 8.877032e+06 	 1.407535e-08 	 1.270880e+06 	 6.579908e+09 	 2.694049e+01 	 3.575984e+38 	 3.571005e+38 	 1.973806e+10 	 7.655894e-01 	 2.019894e-01
2.74896230e+08 	 2.389348e+08 	 8.865320e+06 	 1.394723e-08 	 1.267529e+06 	 6.510776e+09 	 2.698873e+01 	 3.575949e+38 	 3.570994e+38 	 1.953068e+10 	 7.619263e-01 	 2.015301e-01
2.76090058e+08 	 2.390476e+08 	 8.853631e+06 	 1.382031e-08 	 1.264189e+06 	 6.442414e+09 	 2.703699e+01 	 3.575914e+38 	 3.570984e+38 	 1.932562e+10 	 7.582823e-01 	 2.010708e-01
2.77289070e+08 	 2.391599e+08 	 8.841965e+06 	 1.369457e-08 	 1.260859e+06 	 6.374813e+09 	 2.708525e+01 	 3.575880e+38 	 3.570973e+38 	 1.912283e+10 	 7.546573e-01 	 2.006112e-01
2.78493290e+08 	 2.392718e+08 	 8.830321e+06 	 1.357000e-08 	 1.257541e+06 	 6.307964e+09 	 2.713352e+01 	 3.575846e+38 	 3.570962e+38 	 1.892230e+10 	 7.510511e-01 	 2.001516e-01
2.79702739e+08 	 2.393832e+08 	 8.818701e+06 	 1.344659e-08 	 1.254233e+06 	 6.241858e+09 	 2.718179e+01 	 3.575811e+38 	 3.570952e+38 	 1.872401e+10 	 7.474636e-01 	 1.996919e-01
2.80917441e+08 	 2.394942e+08 	 8.807103e+06 	 1.332433e-08 	 1.250936e+06 	 6.176486e+09 	 2.723008e+01 	 3.575777e+38 	 3.570941e+38 	 1.852791e+10 	 7.438948e-01 	 1.992320e-01
2.82137418e+08 	 2.396048e+08 	 8.795528e+06 	 1.320321e-08 	 1.247650e+06 	 6.111840e+09 	 2.727837e+01 	 3.575743e+38 	 3.570930e+38 	 1.833399e+10 	 7.403444e-01 	 1.987721e-01
2.83362693e+08 	 2.397150e+08 	 8.783975e+06 	 1.308322e-08 	 1.244375e+06 	 6.047910e+09 	 2.732668e+01 	 3.575709e+38 	 3.570920e+38 	 1.814222e+10 	 7.368125e-01 	 1.983121e-01
2.84593289e+08 	 2.398247e+08 	 8.772444e+06 	 1.296434e-08 	 1.241110e+06 	 5.984690e+09 	 2.737499e+01 	 3.575676e+38 	 3.570909e+38 	 1.795257e+10 	 7.332989e-01 	 1.978520e-01
2.85829230e+08 	 2.399337e+08 	 8.760959e+06 	 1.284659e-08 	 1.237862e+06 	 5.922289e+09 	 2.742321e+01 	 3.575641e+38 	 3.570897e+38 	 1.776539e+10 	 7.298043e-01 	 1.973970e-01
2.87070538e+08 	 2.400426e+08 	 8.749474e+06 	 1.272991e-08 	 1.234619e+06 	 5.860462e+09 	 2.747154e+01 	 3.575607e+38 	 3.570887e+38 	 1.757992e+10 	 7.263269e-01 	 1.969369e-01
2.88317237e+08 	 2.401510e+08 	 8.738011e+06 	 1.261432e-08 	 1.231386e+06 	 5.799319e+09 	 2.751988e+01 	 3.575574e+38 	 3.570876e+38 	 1.739651e+10 	 7.228675e-01 	 1.964768e-01
2.89569350e+08 	 2.402590e+08 	 8.726570e+06 	 1.249981e-08 	 1.228164e+06 	 5.738851e+09 	 2.756822e+01 	 3.575540e+38 	 3.570865e+38 	 1.721513e+10 	 7.194259e-01 	 1.960166e-01
2.90826901e+08 	 2.403666e+08 	 8.715152e+06 	 1.238635e-08 	 1.224952e+06 	 5.679052e+09 	 2.761658e+01 	 3.575507e+38 	 3.570855e+38 	 1.703574e+10 	 7.160022e-01 	 1.955563e-01
2.92089913e+08 	 2.404738e+08 	 8.703756e+06 	 1.227395e-08 	 1.221750e+06 	 5.619913e+09 	 2.766494e+01 	 3.575474e+38 	 3.570844e+38 	 1.685834e+10 	 7.125961e-01 	 1.950960e-01
2.93358410e+08 	 2.405806e+08 	 8.692381e+06 	 1.216260e-08 	 1.218559e+06 	 5.561426e+09 	 2.771331e+01 	 3.575441e+38 	 3.570834e+38 	 1.668290e+10 	 7.092075e-01 	 1.946357e-01
2.94632416e+08 	 2.406870e+08 	 8.681029e+06 	 1.205228e-08 	 1.215378e+06 	 5.503584e+09 	 2.776170e+01 	 3.575408e+38 	 3.570823e+38 	 1.650939e+10 	 7.058364e-01 	 1.941754e-01
2.95911955e+08 	 2.407929e+08 	 8.669699e+06 	 1.194298e-08 	 1.212208e+06 	 5.446379e+09 	 2.781009e+01 	 3.575375e+38 	 3.570812e+38 	 1.633779e+10 	 7.024826e-01 	 1.937150e-01
2.97197050e+08 	 2.408984e+08 	 8.658390e+06 	 1.183470e-08 	 1.209048e+06 	 5.389803e+09 	 2.785849e+01 	 3.575342e+38 	 3.570802e+38 	 1.616808e+10 	 6.991461e-01 	 1.932546e-01
2.98487727e+08 	 2.410035e+08 	 8.647103e+06 	 1.172742e-08 	 1.205897e+06 	 5.333851e+09 	 2.790690e+01 	 3.575310e+38 	 3.570791e+38 	 1.600024e+10 	 6.958268e-01 	 1.927942e-01
2.99784009e+08 	 2.411083e+08 	 8.635838e+06 	 1.162113e-08 	 1.202758e+06 	 5.278513e+09 	 2.795532e+01 	 3.575277e+38 	 3.570781e+38 	 1.583424e+10 	 6.925245e-01 	 1.923338e-01
3.01085920e+08 	 2.412126e+08 	 8.624595e+06 	 1.151583e-08 	 1.199628e+06 	 5.223783e+09 	 2.800374e+01 	 3.575245e+38 	 3.570770e+38 	 1.567006e+10 	 6.892391e-01 	 1.918734e-01
3.02393485e+08 	 2.413164e+08 	 8.613373e+06 	 1.141151e-08 	 1.196508e+06 	 5.169653e+09 	 2.805218e+01 	 3.575213e+38 	 3.570760e+38 	 1.550769e+10 	 6.859706e-01 	 1.914130e-01
3.03706729e+08 	 2.414199e+08 	 8.602173e+06 	 1.130815e-08 	 1.193398e+06 	 5.116118e+09 	 2.810063e+01 	 3.575180e+38 	 3.570749e+38 	 1.534710e+10 	 6.827188e-01 	 1.909527e-01
3.05025676e+08 	 2.415230e+08 	 8.590994e+06 	 1.120575e-08 	 1.190299e+06 	 5.063170e+09 	 2.814908e+01 	 3.575148e+38 	 3.570739e+38 	 1.518827e+10 	 6.794838e-01 	 1.904923e-01
3.06350351e+08 	 2.416257e+08 	 8.579836e+06 	 1.110430e-08 	 1.187209e+06 	 5.010801e+09 	 2.819755e+01 	 3.575116e+38 	 3.570728e+38 	 1.503118e+10 	 6.762652e-01 	 1.900320e-01
3.07680779e+08 	 2.417280e+08 	 8.568700e+06 	 1.100378e-08 	 1.184129e+06 	 4.959006e+09 	 2.824603e+01 	 3.575085e+38 	 3.570718e+38 	 1.487581e+10 	 6.730632e-01 	 1.895717e-01
3.09016985e+08 	 2.418299e+08 	 8.557585e+06 	 1.090420e-08 	 1.181059e+06 	 4.907778e+09 	 2.829451e+01 	 3.575053e+38 	 3.570708e+38 	 1.472213e+10 	 6.698775e-01 	 1.891114e-01
3.10358993e+08 	 2.419313e+08 	 8.546492e+06 	 1.080553e-08 	 1.177999e+06 	 4.857109e+09 	 2.834301e+01 	 3.575021e+38 	 3.570697e+38 	 1.457014e+10 	 6.667080e-01 	 1.886512e-01
3.11706830e+08 	 2.420324e+08 	 8.535419e+06 	 1.070778e-08 	 1.174948e+06 	 4.806994e+09 	 2.839151e+01 	 3.574990e+38 	 3.570687e+38 	 1.441981e+10 	 6.635548e-01 	 1.881911e-01
3.13060520e+08 	 2.421331e+08 	 8.524368e+06 	 1.061094e-08 	 1.171908e+06 	 4.757427e+09 	 2.844003e+01 	 3.574958e+38 	 3.570676e+38 	 1.427112e+10 	 6.604177e-01 	 1.877310e-01
3.14420089e+08 	 2.422334e+08 	 8.513337e+06 	 1.051498e-08 	 1.168877e+06 	 4.708400e+09 	 2.848855e+01 	 3.574927e+38 	 3.570666e+38 	 1.412406e+10 	 6.572965e-01 	 1.872709e-01
3.15785562e+08 	 2.423333e+08 	 8.502328e+06 	 1.041992e-08 	 1.165856e+06 	 4.659907e+09 	 2.853708e+01 	 3.574896e+38 	 3.570656e+38 	 1.397859e+10 	 6.541913e-01 	 1.868110e-01
3.17156966e+08 	 2.424328e+08 	 8.491339e+06 	 1.032573e-08 	 1.162844e+06 	 4.611943e+09 	 2.858563e+01 	 3.574864e+38 	 3.570645e+38 	 1.383471e+10 	 6.511018e-01 	 1.863511e-01
3.18534325e+08 	 2.425320e+08 	 8.480372e+06 	 1.023241e-08 	 1.159842e+06 	 4.564502e+09 	 2.863418e+01 	 3.574833e+38 	 3.570635e+38 	 1.369240e+10 	 6.480281e-01 	 1.858913e-01
3.19917665e+08 	 2.426307e+08 	 8.469425e+06 	 1.013996e-08 	 1.156850e+06 	 4.517576e+09 	 2.868275e+01 	 3.574802e+38 	 3.570624e+38 	 1.355164e+10 	 6.449700e-01 	 1.854315e-01
3.21307014e+08 	 2.427291e+08 	 8.458498e+06 	 1.004835e-08 	 1.153867e+06 	 4.471161e+09 	 2.873132e+01 	 3.574772e+38 	 3.570614e+38 	 1.341240e+10 	 6.419275e-01 	 1.849719e-01
3.22702396e+08 	 2.428268e+08 	 8.447614e+06 	 9.957603e-09 	 1.150899e+06 	 4.425339e+09 	 2.877981e+01 	 3.574740e+38 	 3.570603e+38 	 1.327495e+10 	 6.389010e-01 	 1.845181e-01
3.24103838e+08 	 2.429244e+08 	 8.436730e+06 	 9.867681e-09 	 1.147935e+06 	 4.379928e+09 	 2.882840e+01 	 3.574709e+38 	 3.570592e+38 	 1.313873e+10 	 6.358893e-01 	 1.840588e-01
3.25511366e+08 	 2.430216e+08 	 8.425866e+06 	 9.778589e-09 	 1.144981e+06 	 4.335010e+09 	 2.887700e+01 	 3.574679e+38 	 3.570582e+38 	 1.300399e+10 	 6.328929e-01 	 1.835997e-01
3.26925007e+08 	 2.431184e+08 	 8.415022e+06 	 9.690318e-09 	 1.142036e+06 	 4.290578e+09 	 2.892562e+01 	 3.574648e+38 	 3.570572e+38 	 1.287071e+10 	 6.299116e-01 	 1.831406e-01
3.28344787e+08 	 2.432149e+08 	 8.404199e+06 	 9.602860e-09 	 1.139100e+06 	 4.246629e+09 	 2.897424e+01 	 3.574618e+38 	 3.570561e+38 	 1.273887e+10 	 6.269455e-01 	 1.826817e-01
3.29770733e+08 	 2.433109e+08 	 8.393397e+06 	 9.516209e-09 	 1.136173e+06 	 4.203155e+09 	 2.902287e+01 	 3.574587e+38 	 3.570551e+38 	 1.260846e+10 	 6.239944e-01 	 1.822230e-01
3.31202872e+08 	 2.434066e+08 	 8.382614e+06 	 9.430355e-09 	 1.133256e+06 	 4.160152e+09 	 2.907152e+01 	 3.574557e+38 	 3.570541e+38 	 1.247946e+10 	 6.210582e-01 	 1.817643e-01
3.32641230e+08 	 2.435019e+08 	 8.371852e+06 	 9.345291e-09 	 1.130348e+06 	 4.117614e+09 	 2.912017e+01 	 3.574527e+38 	 3.570531e+38 	 1.235186e+10 	 6.181369e-01 	 1.813059e-01
3.34085834e+08 	 2.435969e+08 	 8.361110e+06 	 9.261011e-09 	 1.127449e+06 	 4.075536e+09 	 2.916884e+01 	 3.574497e+38 	 3.570520e+38 	 1.222564e+10 	 6.152303e-01 	 1.808475e-01
3.35536713e+08 	 2.436914e+08 	 8.350388e+06 	 9.177507e-09 	 1.124559e+06 	 4.033913e+09 	 2.921751e+01 	 3.574467e+38 	 3.570510e+38 	 1.210078e+10 	 6.123384e-01 	 1.803893e-01
3.36993892e+08 	 2.437856e+08 	 8.339687e+06 	 9.094770e-09 	 1.121679e+06 	 3.992739e+09 	 2.926620e+01 	 3.574438e+38 	 3.570500e+38 	 1.197727e+10 	 6.094612e-01 	 1.799313e-01
3.38457400e+08 	 2.438794e+08 	 8.329005e+06 	 9.012795e-09 	 1.118807e+06 	 3.952008e+09 	 2.931489e+01 	 3.574408e+38 	 3.570490e+38 	 1.185509e+10 	 6.065984e-01 	 1.794735e-01
3.39927263e+08 	 2.439729e+08 	 8.318343e+06 	 8.931573e-09 	 1.115945e+06 	 3.911717e+09 	 2.936360e+01 	 3.574378e+38 	 3.570479e+38 	 1.173423e+10 	 6.037501e-01 	 1.790158e-01
3.41403509e+08 	 2.440660e+08 	 8.307701e+06 	 8.851098e-09 	 1.113091e+06 	 3.871861e+09 	 2.941232e+01 	 3.574349e+38 	 3.570469e+38 	 1.161467e+10 	 6.009161e-01 	 1.785583e-01
3.42886167e+08 	 2.441587e+08 	 8.297079e+06 	 8.771363e-09 	 1.110247e+06 	 3.832433e+09 	 2.946105e+01 	 3.574319e+38 	 3.570459e+38 	 1.149639e+10 	 5.980964e-01 	 1.781010e-01
3.44375264e+08 	 2.442510e+08 	 8.286477e+06 	 8.692360e-09 	 1.107411e+06 	 3.793429e+09 	 2.950979e+01 	 3.574290e+38 	 3.570449e+38 	 1.137939e+10 	 5.952909e-01 	 1.776439e-01
3.45870828e+08 	 2.443430e+08 	 8.275894e+06 	 8.614083e-09 	 1.104585e+06 	 3.754845e+09 	 2.955854e+01 	 3.574261e+38 	 3.570439e+38 	 1.126365e+10 	 5.924994e-01 	 1.771869e-01
3.47372886e+08 	 2.444347e+08 	 8.265331e+06 	 8.536525e-09 	 1.101767e+06 	 3.716675e+09 	 2.960730e+01 	 3.574232e+38 	 3.570428e+38 	 1.114915e+10 	 5.897221e-01 	 1.767302e-01
3.48881468e+08 	 2.445259e+08 	 8.254788e+06 	 8.459679e-09 	 1.098958e+06 	 3.678915e+09 	 2.965608e+01 	 3.574203e+38 	 3.570418e+38 	 1.103588e+10 	 5.869586e-01 	 1.762737e-01
